# Gene Family	CD16_T1_B3_Abundance-RPKs	CD16_T2_B3_Abundance-RPKs	CD16_T3_B3_Abundance-RPKs	CD17_T1_B7_Abundance-RPKs	CD17_T3_B7_Abundance-RPKs	CD17_T4_B7_Abundance-RPKs	CD1_T1_B1_Abundance-RPKs	CD1_T2_B1_Abundance-RPKs	CD27_T1_B7_Abundance-RPKs	CD27_T2_B7_Abundance-RPKs	CD27_T3_B7_Abundance-RPKs	CD28_T1_B7_Abundance-RPKs	CD28_T2_B7_Abundance-RPKs	CD28_T4_B7_Abundance-RPKs	CD35_T1_B7_Abundance-RPKs	CD35_T2_B7_Abundance-RPKs	CD35_T3_B7_Abundance-RPKs	CD35_T4_B7_Abundance-RPKs	CD38_T1_B7_Abundance-RPKs	CD38_T2_B7_Abundance-RPKs	CD38_T3_B7_Abundance-RPKs	CD38_T4_B7_Abundance-RPKs	CD38_T5_B7_Abundance-RPKs	CD5_T1_B2_Abundance-RPKs	CD5_T1_B6_Abundance-RPKs	CD5_T2_B2_Abundance-RPKs	CD5_T2_B6_Abundance-RPKs	CD5_T3_B2_Abundance-RPKs	CD5_T3_B6_Abundance-RPKs	DONOR10_T1_B8_Abundance-RPKs	DONOR2_T1_B1_Abundance-RPKs	DONOR2_T1_B4_Abundance-RPKs	DONOR2_T2_B2_Abundance-RPKs	DONOR3_T1_B1_Abundance-RPKs	DONOR3_T2_B2_Abundance-RPKs	DONOR3_T3_B6_Abundance-RPKs	DONOR7_T1_B8_Abundance-RPKs	DONOR7_T2_B8_Abundance-RPKs	IBS2_T1_B1_Abundance-RPKs	IBS2_T2_B1_Abundance-RPKs	IBS2_T3_B1_Abundance-RPKs	IBS2_T5_B2_Abundance-RPKs	IBS6_T1_B2_Abundance-RPKs	IBS6_T2_B2_Abundance-RPKs	IBS6_T3_B2_Abundance-RPKs	IBS6_T4_B2_Abundance-RPKs	IBS9_T1_B2_Abundance-RPKs	IBS9_T2_B2_Abundance-RPKs	IBS9_T3_B2_Abundance-RPKs	SFM028_T1_B1_Abundance-RPKs	SFM034_T1_B3_Abundance-RPKs	SFM034_T2_B3_Abundance-RPKs	SFM034_T3_B3_Abundance-RPKs	SFM034_T4_B3_Abundance-RPKs	SFM035_T1_B3_Abundance-RPKs	SFM035_T2_B3_Abundance-RPKs	SFM035_T3_B3_Abundance-RPKs	SFM035_T4_B3_Abundance-RPKs	SFM036_T1_B3_Abundance-RPKs	SFM036_T2_B3_Abundance-RPKs	SFM036_T3_B3_Abundance-RPKs	SFM036_T4_B3_Abundance-RPKs	SFM037_T1_B3_Abundance-RPKs	SFM037_T2_B3_Abundance-RPKs	SFM037_T3_B3_Abundance-RPKs	SFM037_T4_B3_Abundance-RPKs	SFM038_T1_B3_Abundance-RPKs	SFM038_T2_B3_Abundance-RPKs	SFM038_T3_B3_Abundance-RPKs	SFM038_T4_B3_Abundance-RPKs	SPORT12_T1_B8_Abundance-RPKs	SPORT17_T1_B3_Abundance-RPKs	SPORT4_T1_B8_Abundance-RPKs	UC15_T1_B3_Abundance-RPKs	UC15_T2_B3_Abundance-RPKs	UC15_T3_B3_Abundance-RPKs	UC15_T4_B3_Abundance-RPKs	UC15_T5_B5_Abundance-RPKs	UC22_T1_B6_Abundance-RPKs	UC22_T2_B6_Abundance-RPKs	UC22_T3_B6_Abundance-RPKs	UC22_T4_B6_Abundance-RPKs	UC22_T5_B6_Abundance-RPKs	UC33_T1_B7_Abundance-RPKs	UC33_T2_B7_Abundance-RPKs	UC33_T3_B7_Abundance-RPKs	UC33_T4_B7_Abundance-RPKs	UC36_T1_B7_Abundance-RPKs	UC36_T2_B7_Abundance-RPKs	UC36_T3_B7_Abundance-RPKs	UC36_T4_B7_Abundance-RPKs	UC36_T5_B7_Abundance-RPKs	UC3_T1_B1_Abundance-RPKs	UC3_T3_B1_Abundance-RPKs	UC3_T3_B4_Abundance-RPKs	UC3_T5_B5_Abundance-RPKs	UC7_T1_B2_Abundance-RPKs	UC7_T1_B6_Abundance-RPKs	UC7_T2_B2_Abundance-RPKs	UC7_T2_B6_Abundance-RPKs	UC7_T3_B2_Abundance-RPKs	UC7_T3_B6_Abundance-RPKs	UC8_T1_B2_Abundance-RPKs	UC8_T1_B5_Abundance-RPKs	UC8_T2_B2_Abundance-RPKs	UC8_T2_B4_Abundance-RPKs	UC8_T3_B2_Abundance-RPKs	UC8_T3_B4_Abundance-RPKs
K02243	11.3028461742	115.1183560400	0	10.6997138219	13.3086827814	0	0	16.3040079593	919.4425475125	495.1423600129	98.5378488371	0	0	25.4359365105	0	0	0	0	0	0	0	31.0745572128	0	1062.8255785377	338.9031391235	66.9842519433	77.1844200564	20.9889414125	37.2911035039	30.8768313371	4.6813334086	79.7639284000	64.2341262837	2.3310308291	43.1958399037	44.2579820164	296.6862496781	162.3813397140	18.5761049060	16.0775806458	26.7317406182	71.9927333834	0	0	14.2078600357	14.5075481118	467.1877216691	71.5309147250	354.2557218512	0	88.2732570627	0	4.6525384249	0	9.3209117291	9.3768944536	8.3093397002	51.1162042943	3.4989712042	5.8025130149	45.4811149468	8.2785555337	120.2928091013	13.9412753517	37.0556131127	10.4723617255	9.2490788318	13.9052589669	7.8455489109	21.0685451291	0	16.9574613519	14.9608269859	0	13.6391882291	187.8129766188	156.0079746510	127.2248952056	0	0	0	0	127.0537880116	0	7.7464778849	0	5.7448153028	14.4089353075	0	0	16.6464881839	0	72.8084171688	52.6004896221	256.2642029076	1026.2428220569	0	0	15.3666073028	14.5912314796	0	0	13.1514002757	5.7131443668	0	0	55.2021651392	53.2403554621
K02244	5.1570312618	92.1690762413	3.3983006411	4.5010616820	9.5522259501	0	0	3.4310974911	611.3180730263	318.1664950899	68.0640000560	0	8.2816358498	29.3319481986	0	0	0	0	0	0	0	13.3971530854	0	680.1297800937	236.5127422409	38.6895704995	46.7882488073	16.6523078784	23.8976984733	26.1331187605	3.6126948801	42.4725137831	42.9006393327	6.5249254056	17.8077741984	19.4182625099	288.3362086752	72.6222667753	9.5723974013	7.8650481224	13.5011274454	70.3669694134	0	0	0	3.3422262408	375.5737189368	38.6068680498	284.7998761964	0	43.4257296250	3.5044623825	0	6.8878316242	0	13.6170002707	5.2639755894	17.3701010692	0	0	16.7735809997	4.3786101205	63.3352001928	12.7235563772	13.5330624911	5.5370569971	4.1853172082	7.1241320886	0	12.7204832240	0	11.3268621809	21.1429171025	0	0	124.9718524834	122.8685221991	94.0516989842	0	0	8.6826141559	0	88.9747074981	0	7.3465655254	0	0	8.9842106136	0	0	6.8913391958	0	20.8962783211	25.1326238827	195.5764973261	736.5167497756	0	0	10.4134913063	8.7560250158	0	0	0	0	4.5805846337	14.3734231519	26.6359855447	43.1963164930
K02245	10.7008392542	74.6716991317	0	0	0	0	0	12.1457489879	489.4485481830	248.4689829971	85.8602222669	0	0	10.5903128752	0	0	0	0	0	0	0	20.7300956543	0	529.5586297809	169.1674130696	28.7897851263	41.4496140060	10.3950537484	14.6353591086	24.6605040946	7.2508343695	58.9564023551	19.4401429350	0	24.6537138945	7.0422535211	208.7546714762	58.7350067662	4.0650406504	7.7550775508	0	45.8503498838	0	0	0	0	264.3227166878	32.3077218633	253.0086609973	0	28.4405736115	4.0160642570	0	0	0	0	3.8254337735	0	0	0	4.1322314050	4.0650406504	17.0569601527	4.1322314050	0	4.1152263374	0	0	3.8104075146	0	0	0	0	0	0	82.3644054285	114.1840384664	19.4968408424	0	0	0	0	82.5410202819	0	0	0	0	0	0	0	7.1574903969	0	15.9605618540	8.1816356579	134.1058905156	253.3747434950	0	0	12.6583780906	7.9659297092	0	0	0	0	14.0107227444	0	33.0479598840	29.7843901447
K02246	0	161.7437428872	0	5.8093503163	8.1125140710	5.2280019264	3.0120481928	3.3217140920	686.8583806199	405.5220464924	75.4521489052	0	0	27.3021304663	0	0	5.7988262571	0	0	0	0	30.3912580613	0	834.7529627225	244.0206929216	44.8046560898	64.7423049315	0	35.9039797257	33.9255602900	6.0201840281	79.9492449754	58.3229027781	9.3895753487	27.8255096658	34.1938727305	180.7031661015	122.3499833310	18.5213964733	22.7351151060	16.4577073973	94.5238816733	0	0	18.6754230223	0	473.4825712135	77.9920704963	278.1666571919	0	99.9162217381	3.2997455609	0	0	0	6.2470550562	2.9449433613	46.8581237440	0	9.9004654910	28.5124790302	9.4976920230	36.2267409770	16.1132883164	6.2923955522	30.8875589095	2.8818443804	5.9568561777	0	11.9988913074	0	0	10.1062303026	9.4836610675	0	119.4186717086	92.4496696450	83.1797055515	5.0632911392	0	0	0	116.8486503334	0	10.4107303037	0	5.3776628545	0	0	8.5239153174	0	0	51.7817705803	43.2375558009	194.3470533757	780.3362278589	0	0	23.1344002164	0	0	0	0	5.7596703426	0	8.2561842444	51.8833478856	43.6238399520
K02248	15.8535233624	116.9706532808	9.8747737072	0	0	0	2.6455026455	19.4615728389	576.4157558348	388.4285773325	81.1101962637	0	0	27.1886351572	0	0	0	0	0	0	0	0	0	892.1182951344	271.6949540834	53.6377420137	46.5288355773	17.6172447221	29.5098466113	17.7290993247	2.7322404372	67.6974883091	76.7469967861	10.9033612769	47.3011305760	41.9296137845	22.2309632205	41.2768442942	11.5260092272	19.1768717558	27.5124829540	66.5389253570	0	0	11.5158136523	5.4171922769	442.0449447554	86.5751314929	355.4183497428	0	90.7641123038	2.9426912465	0	2.6881720430	0	14.7595940289	5.9742284168	19.2911070134	2.7241550747	2.7904004362	36.5594048342	6.0239807805	74.8551598954	24.5574152278	13.3811926642	31.4219979363	8.3337379214	20.0041211055	5.4239533915	16.4859813535	0	5.0119500186	0	0	5.2885621696	189.8234094337	127.1307091647	122.5125229505	0	0	0	0	100.0190244858	0	9.6040145316	4.8721144146	7.2830626867	0	14.8710143571	14.8770392965	4.9862074610	0	40.2410980062	18.9371321133	104.3560941682	93.2239503637	0	0	0	16.0804574571	0	0	0	2.7299955809	0	0	51.4343097843	71.5010611010
K02250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7548209366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02255	0	0	0	15.6167762623	340.3768683439	0	229.9765057199	16.6111802695	0	0	0	10.8366168017	0	0	0	10.8412917524	0	0	0	0	0	43.3280872310	0	567.4664247545	220.7994865175	41.0051129684	17.3164386830	0	0	0	0	0	0	0	0	0	38.3299342384	17.0439595336	42.5525981520	59.6152595039	0	0	6.6447611641	13.4978294352	23.8065027663	41.1959907765	456.3785603243	209.1845327800	36.4761136702	14.1351506474	0	0	0	0	0	0	9.5182882645	0	7.1317602558	19.0703489033	0	64.0399180309	0	16.6950789862	4.7732696897	14.2202742980	0	0	0	0	0	0	0	19.6221344475	15.2459113415	117.6946689483	0	21.1888143508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7508350636	0	0	0	0	0	19.4525705308	6.5028969584	0	0	0	0	0	0	0	4.3495492151
K02256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.4726132974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02257	0	0	0	0	496.1477403037	0	180.7917576611	13.4333023275	0	0	0	16.4324379774	0	4.0169591223	10.2096229119	30.3700928891	0	0	0	0	0	32.7984801322	0	461.2694341871	183.5371904075	23.3473393451	36.1034461725	5.8054439155	4.6894825708	11.6054976575	0	0	0	0	0	0	39.3515151142	24.3953710435	45.5367593304	46.4946762906	0	0	0	28.0339214655	50.1672230785	55.1802726495	495.2295184185	193.2022890182	53.5028409480	32.7464188960	0	2.4049907136	0	0	0	0	11.8669597541	0	13.5283626808	20.9518382066	2.4090424942	67.3775843866	3.6466248446	6.1709077583	0	6.1347821509	0	4.9521022101	2.4685000078	0	0	0	0	10.5493681740	18.7257456432	136.0354281323	0	24.9355382840	0	0	0	0	0	4.7097015778	0	0	0	6.9947364311	0	0	0	0	19.5406893135	0	8.2626642012	0	0	0	16.3924877324	0	0	0	0	0	0	3.5195798372	4.7080871876	6.9923398499
K02260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6081338566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4687211695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.9415700697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.1810404582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8479532164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5042477723	0	0	0	0	0	0	0	0	0	0	2.5121592155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02278	58.8498575015	81.0646194135	181.2733195060	19.9898168986	0	39.4486244483	79.6612740137	21.2013489474	311.0522298988	277.1612905735	84.4109731251	0	0	13.4478987972	30.1646466489	0	0	28.7454130143	0	0	0	31.8859007866	0	0	0	7.2855126386	19.9963493800	13.3915413223	45.4912089659	424.0267162007	0	394.9939086872	67.1239631219	27.7278875392	49.6039377744	91.2900683028	145.5828008825	1118.8667860805	0	0	2.8248587571	167.1933963488	5.0062656642	0	93.3868852540	85.4113150031	0	0	7.6645548699	0	49.8367871948	41.2889054024	59.6024390305	33.0898401527	66.6799170758	51.8626849314	36.8115731037	137.2785797731	46.3224745368	88.4524430869	77.7472416346	61.7203931525	34.3092063594	2.4691358025	14.3084975704	4.2168887945	13.0461722275	0	10.1045820207	7.9509029555	35.8235485931	160.4664450762	33.0178470121	0	18.0332702906	37.1103994917	92.6917330152	16.9997995442	0	0	93.7908133863	69.6508640394	162.7275456759	0	0	0	0	59.6304055632	77.4782585672	9.9190875414	44.1255978127	0	0	7.4714479737	88.4804564912	16.2078974002	0	0	0	0	0	0	79.1468377020	9.8705215867	26.7765885206	41.3030409722	161.1464306837	297.6472253667
K02279	92.1057769047	0	0	0	29.0737530693	0	19.3094968301	2.5878461621	0	0	21.1913945714	51.5099365256	16.5901092371	0	0	0	0	29.7147544142	101.2461310696	28.3273482851	0	0	22.2108102838	0	0	0	0	7.8285831315	24.2869926576	44.5812277226	0	52.9542251915	18.5798061309	41.6624503974	96.9897065480	146.2493049131	0	0	31.2937975580	33.9446629447	104.4719485615	172.0954574993	17.5465070897	11.5133595218	65.9779583477	52.1412456911	41.0046220119	128.3149518360	43.5597724251	0	21.6793539802	22.3864264266	0	8.1166173365	22.2021396707	50.9047049949	41.8591565051	296.1394926219	43.9612827814	123.9028250922	81.8742726770	95.2149693290	0	9.1302562646	6.5427916367	11.8316172784	140.0494255176	64.0835870325	81.7065605103	325.2383679791	46.7073519674	35.1395157878	39.2044761485	20.3296764703	5.7556644753	22.5752948269	13.6461908313	4.9590952559	0	0	0	8.6802512753	0	0	0	0	0	44.6573291320	80.6175333257	0	0	0	0	0	0	5.1755035424	0	0	0	0	0	0	106.5314991614	45.5698985025	65.9054975309	78.6699235682	49.7102934672	91.5502817025
K02282	0	0	0	0	11.0403879952	0	0	0	8.7579617834	0	0	54.4028053312	8.6732154375	0	0	0	0	0	77.2727812717	14.1716411121	0	9.4631009290	17.3552076442	0	0	0	0	0	11.8098604892	0	0	0	0	0	0	0	0	0	0	0	0	11.8442505026	15.7061305581	0	10.9712048379	9.4086961919	0	0	0	0	17.8190043162	11.3545186952	4.0604336316	0	0	0	0	0	45.4006651808	43.6722253692	12.9824048620	17.8604730225	2.4337483279	0	4.0891198749	0	8.1116177552	5.6785266639	0	11.3544360660	0	24.4816178918	0	0	0	6.3017356653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02283	1159.5511848097	1161.1821435967	1344.1213170502	548.8495502366	93.3889307954	418.5663638227	1092.9088776985	333.1992521619	984.9995246766	935.8816200360	758.9251569572	67.5036154578	134.7194140402	412.9106242720	252.9348821257	116.1761836848	0	555.7634216755	152.2779225826	29.8223562975	0	214.3924370200	60.9187205716	77.3147848333	28.4365169423	267.1974356535	285.6275967316	470.4517946426	1266.7102144933	1503.2876966644	169.5454944025	3017.4506652517	679.8624460916	236.1365649929	881.5721476424	819.8092765807	1156.3413611308	3373.6135493702	543.3477637718	549.5642470789	412.5256110941	1534.9293366122	278.5480552743	547.0481484873	1130.5405184487	763.7933189142	1644.4999030586	947.2207429680	1055.0258680171	46.2938101000	1122.7434712432	1158.3332437467	1053.6239292919	1093.7653965385	604.6942067004	547.1131706356	392.7701151478	1808.2974177488	667.7107850651	1659.1910085935	1743.5013458484	1200.5539431787	1255.3777740825	577.1044629745	855.9912059847	330.9850708727	478.6852939334	324.5296525631	309.2881544079	1031.5130143706	308.8561710048	1756.6553193695	468.5136645430	15.6390155175	73.4108438196	357.3550754662	741.2371702609	414.9837136862	11.3612976360	17.1244746121	398.7789728683	668.3097998093	1590.4358778763	31.0469422347	115.1333695698	74.3469718989	256.4753059963	457.1139377031	642.8147292653	226.5954193426	324.5885104851	0	120.2542852458	101.6147389796	963.9663678660	2063.4651452546	0	0	32.2701071041	22.3381186110	0	0	582.8969736462	298.1384140636	365.8526348084	469.5197700207	849.5315802515	1213.3063029778
K02291	0	0	0	0	13.1353382499	139.8935988976	0	0	0	0	0	142.0877586172	228.5598573756	0	115.3128274835	40.3122972360	0	17.9083762737	96.7911449292	646.6301415200	0	26.3615063129	17.4816169741	5.9313939120	0	0	0	0	5.9667220921	79.8927528171	0	0	0	0	444.6980760920	14.5427396061	0	0	0	0	31.8205383333	32.4050447737	0	0	60.3176164894	320.5898545628	0	539.5268125742	443.8256618692	30.2104125916	7.2178650027	0	0	0	0	0	0	0	0	0	0	0	80.8217523974	11.7439852590	7.0463911554	12.8392787447	23.3291327634	42.2313990100	30.4842004482	36.3723826336	0	59.4689341518	21.0729717110	7.1942446043	0	0	0	0	0	0	0	0	0	0	0	0	0	89.5768981214	85.0670030298	0	0	0	0	0	0	0	0	0	5.5866088798	0	0	0	0	0	24.7818587091	18.0685835029	0	0
K02297	0	0	0	8.9746768989	556.3260797246	0	324.3430064400	23.0785609608	0	0	0	0	11.0525531630	0	12.1266151976	0	0	0	0	0	0	33.1133692874	8.8165911468	718.2718013825	224.1405313151	52.9094119080	55.1369725113	0	7.7529469202	24.0690347620	0	0	0	0	0	0	48.1727682872	26.2392526773	63.4891646996	58.7567263971	3.4793250688	0	0	41.6900826427	33.2332211269	75.2844927864	657.2651312448	234.7970435520	80.5596067923	32.1674914361	0	3.4279396209	4.6343998508	0	0	0	12.7324884680	0	15.0581875251	26.5011442202	0	78.6093530817	0	8.0947583853	0	9.2260102298	0	0	10.3677175571	0	0	0	0	34.1143014465	26.5829683349	135.1580887654	6.5215683789	34.4492852608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.6324937913	0	14.3347852072	3.5092049905	0	0	12.1083009277	9.9265787070	0	0	0	3.4653973430	0	0	8.9889671950	10.0150953446
K02298	0	0	0	12.3404509117	533.5435460702	0	256.3754310638	18.8463392410	0	0	0	0	14.3728863104	0	0	23.0780622140	0	0	0	0	0	58.4718847552	0	632.2075356103	215.3844505079	26.6559466053	38.9661881579	0	10.2597555367	15.8407621957	0	0	0	0	7.1686686439	0	48.5401585517	39.8531609395	38.7684157618	52.2869963136	0	0	5.2134732280	19.0757084546	48.7519543580	45.7271303137	517.8648048258	261.2057533299	56.4457822197	42.3233733659	0	0	0	3.1449289224	0	0	9.9589115439	0	9.9545256625	17.2799981788	0	90.6150727010	3.6698624399	6.7991383566	0	6.8029694860	0	7.8677868555	0	0	0	0	8.1780588579	36.9871855699	11.3038506021	120.2641145575	6.1901198374	32.9005958445	0	0	0	0	0	0	0	0	0	8.2093381221	0	0	0	0	17.7957068712	0	13.3700278973	6.2597639710	0	0	15.3810438615	12.8179146857	0	0	0	0	0	0	10.2906956492	6.1977061854
K02299	0	0	3.5704670381	0	549.6893790222	0	235.8104973679	5.7248523248	3.5879817857	0	0	0	0	0	0	19.4654912717	0	0	0	0	0	37.4091899423	0	596.6737142681	249.2679464747	24.7025466217	42.6590934453	0	0	15.7402128739	0	0	0	0	0	0	40.2816999707	19.2583698617	24.7639216977	53.3826000997	0	0	7.0857306378	14.9026511446	94.1897514610	87.2311955024	555.8226212404	233.8671823321	47.4602234450	18.8420549598	0	1.9152783159	0	3.8163995405	0	0	22.8904311072	0	15.0545307838	18.9423108032	0	81.9213503927	0	15.3179000290	0	0	0	3.8096359071	1.9263967357	0	0	0	12.2570569347	31.7503592807	12.3967216628	115.4058895567	10.6235780232	20.6005603653	0	0	0	0	0	0	0	0	0	0	14.1863588250	0	0	0	13.3417663647	1.9338813910	19.1509307231	0	0	0	24.6950937541	14.1674875218	0	0	0	9.4342613570	0	3.5481984985	14.1823513722	12.5231156896
K02300	0	0	3.4820567239	10.4828272773	514.8269737779	0	304.6639236939	14.1095642587	0	0	0	0	6.1250189365	0	0	26.8695176639	0	0	0	6.8189590630	0	13.8366293407	0	531.6202686383	241.2607034644	45.2133338182	64.4882537583	0	10.4408633372	13.4132708258	0	0	0	0	13.7895234277	6.8202903748	45.3485792568	36.0659009171	46.3875694257	81.2195668711	0	0	6.9207466743	11.7462227992	81.9789567121	47.5184056168	445.0890117108	153.5569992193	41.6404155601	26.0912262396	0	3.0674846626	0	0	0	0	3.0366872371	0	15.1678264336	20.3095452122	0	82.8475193340	0	11.1558008856	0	4.0650406504	0	3.0459249489	0	4.0650406504	0	0	0	27.7666601793	13.2709110574	137.5569109697	0	30.0215790143	0	0	0	0	0	0	0	0	0	12.3267307984	6.9686411150	0	0	0	15.1339668437	0	24.1480556348	0	0	0	0	33.8508575981	0	0	13.7052404821	4.0650406504	0	0	0	10.4146152098
K02302	9.8050624765	11.2207751745	283.4303420660	62.2545297776	718.6351686764	51.4752788871	659.9079003161	111.5962279565	268.6542894139	231.9300845976	52.9652396472	16.5736654876	29.4038170906	12.7903549148	21.0674907363	42.1843033133	0	55.4263346599	0	8.2848453162	0	90.9065620045	26.5367648268	701.9631042695	295.1601366490	40.5085041190	49.5475414568	9.8568011178	22.5752917721	670.4568382925	44.5164169711	628.2883158632	72.6554725067	75.2445547809	95.2251814477	104.6590127091	259.3632553906	1397.6188776145	118.7977361378	133.1436611997	51.7330219066	154.6318462362	38.8445084939	277.1775352448	260.8897357277	253.4037777428	619.4221578386	442.8106077492	76.0080703299	49.1904114704	214.6561307974	277.8837783485	243.0628537718	329.2490032965	93.9677616444	137.0495486917	84.2998636157	465.9591641076	230.2611419285	425.3429521734	395.3351811050	322.9733940195	5.6748403340	39.1146779568	23.9356634028	8.7918368309	25.4748094399	16.2456764697	18.7197726583	50.3858763487	23.0266039824	384.2935856032	24.6854066663	27.3721993366	48.5924281252	199.6572118942	134.4828864373	100.0846618158	7.7157907868	0	135.8443768509	52.9899353540	44.7507270994	7.5342813118	0	0	14.8432879742	54.9514991192	158.4894408852	16.3136441464	22.8689027118	0	27.0947036266	8.1713508670	68.9936758029	29.2459419752	0	0	21.0679738965	9.7706527461	0	0	87.2089630484	58.1447150284	40.3900144173	66.7233534507	257.0978506454	321.8606587625
K02303	0	0	0	82.3139069454	0	0	0	0	0	8.9590456152	0	0	0	8.9820359281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5911122865	0	0	0	0	0	0	0	13.3369486623	0	0	11.1898415033	9.2303388882	0	0	0	10.4345408915	0	9.3797890400	0	0	0	0	0	0	38.1851954723	30.2983760724	43.2431020569	0	0	0	0	0	0	0	2.3657568303	0	0	4.7872367529	3.1721833980	0	8.8670058251	8.2401762036	0	0	0	3.6177729669	11.9684517971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2218484897	9.4194561426	0	0	0	0	0	0	0	0	0	0	0	0	0
K02304	108.0727960333	135.3691750735	48.7336355320	80.9006949530	30.3194490340	60.7436912081	24.2569130804	28.0592358398	67.3609002226	218.5036353221	40.8226313687	28.5556503433	8.2723739371	144.8826404481	318.0656163060	133.1612708451	0	161.9022461967	25.5481180361	0	0	44.5910966375	0	0	0	17.2039639284	8.9238681889	30.7154288345	54.8667589374	254.0013565267	18.7130899750	225.3355372069	118.5829897514	173.3361858351	16.8409862476	87.9190049352	80.5826789671	182.0342099805	24.7605592327	0	40.4597735692	273.2021427282	11.1816634205	0	137.6473607464	65.5436685461	15.4167899832	0	43.2352537430	30.2760877268	137.4156043912	101.5502222082	192.7322722230	29.2059194962	47.1707080850	46.3280446119	70.5865919626	41.0315291873	100.4049007834	78.0880328429	278.9926089830	125.4218762929	87.1521938609	142.8584472622	330.9041140336	45.5568461299	87.1184689171	59.2935477025	61.3096638848	304.8913883169	33.8335277210	622.9090727652	207.7090779006	0	0	12.2499884054	120.3637631145	60.9924128250	0	0	6.6815144766	76.5193040181	193.7948962239	0	0	9.6918278337	284.8709129064	24.0379329707	277.3451152782	177.1648312151	81.5546123694	0	0	5.8962414228	47.5188812312	142.0957872586	0	0	0	0	0	0	37.0873357555	12.1117418958	11.2373053182	36.9000349308	508.9714327996	585.8907362038
