	CD1_T1_B1	CD1_T2_B1	CD16_T1_B3	CD16_T2_B3	CD16_T3_B3	CD17_T1_B7	CD17_T3_B7	CD17_T4_B7	CD27_T1_B7	CD27_T2_B7	CD27_T3_B7	CD28_T1_B7	CD28_T2_B7	CD28_T4_B7	CD35_T1_B7	CD35_T2_B7	CD35_T3_B7	CD35_T4_B7	CD38_T1_B7	CD38_T2_B7	CD38_T4_B7	CD38_T5_B7	CD5_T1_B2	CD5_T2_B6	CD5_T3_B6	DONOR2_T1_B4	DONOR2_T2_B2	DONOR3_T1_B1	DONOR3_T2_B2	DONOR3_T3_B6	DONOR7_T1_B8	DONOR7_T2_B8	SFM028_T1_B1	SPORT17_T1_B3	SPORT4_T1_B8	UC15_T1_B3	UC15_T2_B3	UC15_T3_B3	UC15_T4_B3	UC15_T5_B5	UC22_T1_B6	UC22_T2_B6	UC22_T3_B6	UC22_T4_B6	UC22_T5_B6	UC3_T1_B1	UC3_T3_B4	UC3_T5_B5	UC33_T1_B7	UC33_T2_B7	UC33_T3_B7	UC33_T4_B7	UC36_T1_B7	UC36_T2_B7	UC36_T3_B7	UC36_T4_B7	UC7_T1_B2	UC7_T2_B2	UC7_T3_B2	UC8_T1_B2	UC8_T2_B2	UC8_T3_B4	SRR6468499	SRR6468500	SRR6468501	SRR6468502	SRR6468503	SRR6468504	SRR6468505	SRR6468506	SRR6468507	SRR6468508	SRR6468509	SRR6468510	SRR6468511	SRR6468512	SRR6468513	SRR6468514	SRR6468515	SRR6468516	SRR6468517	SRR6468518	SRR6468519	SRR6468520	SRR6468522	SRR6468523	SRR6468524	SRR6468525	SRR6468526	SRR6468527	SRR6468528	SRR6468529	SRR6468530	SRR6468531	SRR6468532	SRR6468533	SRR6468534	SRR6468535	SRR6468536	SRR6468537	SRR6468538	SRR6468539	SRR6468540	SRR6468541	SRR6468542	SRR6468543	SRR6468544	SRR6468545	SRR6468546	SRR6468547	SRR6468548	SRR6468549	SRR6468550	SRR6468551	SRR6468552	SRR6468553	SRR6468554	SRR6468555	SRR6468556	SRR6468557	SRR6468558	SRR6468559	SRR6468560	SRR6468561	SRR6468562	SRR6468563	SRR6468564	SRR6468565	SRR6468566	SRR6468567	SRR6468568	SRR6468569	SRR6468570	SRR6468571	SRR6468572	SRR6468573	SRR6468574	SRR6468575	SRR6468576	SRR6468577	SRR6468578	SRR6468579	SRR6468580	SRR6468581	SRR6468582	SRR6468583	SRR6468584	SRR6468585	SRR6468586	SRR6468587	SRR6468588	SRR6468589	SRR6468590	SRR6468591	SRR6468592	SRR6468593	SRR6468594	SRR6468595	SRR6468596	SRR6468597	SRR6468598	SRR6468599	SRR6468600	SRR6468601	SRR6468602	SRR6468603	SRR6468604	SRR6468605	SRR6468606	SRR6468607	SRR6468608	SRR6468609	SRR6468610	SRR6468611	SRR6468612	SRR6468613	SRR6468614	SRR6468615	SRR6468616	SRR6468617	SRR6468618	SRR6468619	SRR6468620	SRR6468621	SRR6468622	SRR6468623	SRR6468624	SRR6468625	SRR6468626	SRR6468627	SRR6468628	SRR6468630	SRR6468631	SRR6468632	SRR6468633	SRR6468634	SRR6468635	SRR6468636	SRR6468637	SRR6468638	SRR6468639	SRR6468640	SRR6468641	SRR6468642	SRR6468643	SRR6468644	SRR6468645	SRR6468646	SRR6468647	SRR6468648	SRR6468649	SRR6468650	SRR6468651	SRR6468652	SRR6468653	SRR6468654	SRR6468655	SRR6468656	SRR6468657	SRR6468658	SRR6468659	SRR6468660	SRR6468661	SRR6468662	SRR6468663	SRR6468664	SRR6468665	SRR6468666	SRR6468667	SRR6468668	SRR6468669	SRR6468670	SRR6468671	SRR6468672	SRR6468673	SRR6468674	SRR6468675	SRR6468676	SRR6468677	SRR6468678	SRR6468679	SRR6468680	SRR6468681	SRR6468682	SRR6468683	SRR6468684	SRR6468685	SRR6468686	SRR6468687	SRR6468688	SRR6468689	SRR6468690	SRR6468691	SRR6468692	SRR6468693	SRR6468694	SRR6468695	SRR6468696	SRR6468697	SRR6468698	SRR6468699	SRR6468700	SRR6468701	SRR6468702	SRR6468703	SRR6468704	SRR6468705	SRR6468706	SRR6468707	SRR6468708	SRR6468709	SRR6468710	SRR6468711	SRR6468712	SRR6468713	SRR6468714	SRR6468715	SRR6468716	SRR6468717	SRR6468718
CD1_T1_B1	0.0	1.2096954348253397	0.2607062680689451	1.2288910881372146	0.9280195956677368	0.6145012665390905	2.660355165831721	1.399538841362474	2.1026960753625095	2.310484197949499	1.5902074577999656	2.4067836714956843	2.0320330990293973	2.404360831849979	0.8210751464408913	1.4592490558542033	1.7114516482386868	1.4593281746900202	1.318652542229921	1.620864369157631	1.1037734858710897	1.4919064102360426	2.0512517190448696	0.5454553497479845	1.5885208557918358	2.0751129232498893	1.6147179519956156	0.916816042600411	0.3179637898208287	0.6987688394658229	1.5038925251833217	2.7939598767706446	1.7626467163764772	1.0760536868282518	0.6798319015760986	1.4497477315642564	1.2048921628911553	1.5616353952459947	0.2843541439542084	1.3502489716507469	1.5170958311623823	1.1473428988116479	0.312932004615256	0.2714155565832295	0.9288111903468362	1.6585133019672547	1.0963122600764352	2.3989825038922303	1.4140312369457253	1.1338953892325163	0.9116630704539439	1.4677712809754548	0.9520639593692607	0.7868378612414738	0.9599618823413217	1.481101379505073	1.7158364821292784	2.1140980065309334	1.6242013941630686	1.0443096915707462	1.5177372855680809	0.652700262991809	0.8055228393016148	1.933870257718439	2.0068682704914114	2.4872596314341187	2.090396973570211	1.7292937636232382	2.2513569743248754	1.128881752338631	3.0989312868245245	1.4349633598634022	0.36639406347516557	1.000777161976082	1.461862661904427	1.0446231809934334	1.6883230434308478	1.0186090209216898	1.5049590209771317	1.6012371899157498	3.205577239362985	1.6761521057175202	1.6486002898660834	3.0065349026132955	2.212823661754051	2.086931330552046	1.6609967694693135	2.7435448191156984	3.9407899239335125	1.5813278569163451	0.7853250647915115	1.819247171267309	0.8357955970492443	1.9162496992152602	2.6101387791381185	1.0277785650386924	2.3059736240523083	0.6345771432272271	1.2615932114758976	0.2092402131176702	1.2717559720477816	2.6349324983750955	2.0959407462534614	2.251040247638176	0.9768430301416926	3.313485463718088	1.5147596773868077	2.1497218816058177	1.957611393114947	1.321988812499792	1.5483800750903964	3.61798047195469	2.912262198801336	1.0252107916809254	1.8370839825488348	1.817961883641133	1.8645500314641257	2.009907297532303	2.5812134390976555	2.6932145421760376	1.9088225193042567	1.653229872823545	1.2971155920883095	0.9488925253193667	1.9728840495416973	2.1897580303259074	1.9936777656030606	2.7661382466586635	1.3039456384254204	2.4903598452960027	2.656954825495004	3.1812828659759465	0.744036312586809	3.1940175697791435	2.167624763151408	3.9773007321725453	1.0448950202891278	3.188403245358134	0.5837483135716545	2.852648599657729	1.8660783485316457	2.88727268944716	1.931776729533405	2.4519355874939004	3.635037940625572	2.985496537188009	1.0412759984653686	2.918786765186913	3.6863928038706146	3.3422508901981973	1.232251863928793	1.5097680561876743	2.128725139476641	2.9549324473194756	1.6252692306498402	1.9419589989848047	1.6290566967479836	1.7127265371232716	1.9849804356553913	1.2338690847989875	3.1108170315912247	1.8093608145083053	2.4544844755238278	3.0087011050398336	2.6835138280230657	1.9839039562390304	0.778056137854459	1.6007747801033452	3.5353818602337106	0.8745385664191813	3.4877166946843317	3.0975549818546058	2.227852082037032	1.8970477124924652	4.215453585822646	1.705984595213809	1.4327306312079295	2.1886827278465435	0.9708690311514435	0.8035641452705397	3.05780937814945	2.6710342590729255	3.177588262434742	2.546507254983417	1.2177392079631195	2.9051741715352017	3.8151736137906016	2.129498849215047	1.8346886916078218	1.219992848588081	1.096003638449546	1.7122844187832127	3.116743972082477	1.8519878425707015	1.822990014160706	1.1177062385231045	2.342663569906283	0.9418456051673528	2.747042480522454	2.7205285142867623	2.6656267079414744	3.0901222931376835	1.4999803491462183	1.4685880426872633	2.268870009882893	1.035851463589059	1.7808597037510594	1.270420536200968	1.0952178873442433	1.0962109817302361	0.859219977807944	1.9295608395785124	0.9208168772753159	1.2698072349384721	3.4083294329613776	3.005787767797876	2.898755571145983	0.9853449546016578	0.5235263614626025	3.0045829494086145	0.7331218353592206	1.6493936968124703	2.8260313082898136	4.004630035756368	3.3455132463767563	4.6441121538629595	3.198737347544163	3.3087720295482432	1.0066536813529365	3.478129955930194	3.1013800696444536	2.0258067096455505	1.5722760816167225	2.5768133047295843	2.587618135282569	2.2764985844161623	2.0784866594695135	3.07789046158365	2.2278163062000287	1.8942240273629156	0.6672817611171352	1.9647076572433622	2.9934138088596427	2.5328473882137286	1.8251172217950788	1.9918253565505426	2.831838830093519	0.710987350326579	0.5183989730087284	2.4569128257653547	3.693853226027729	4.428536489775984	2.7494071590486633	2.163325544455912	3.0019545824155145	1.9897846899849332	3.0290980332934456	2.3923275254433	2.5109444838007944	1.0128661634394491	1.307998882893082	2.1168729070598435	1.2148167116427204	1.9917494779107967	2.6693951499105175	1.52460535848398	1.2202312157092794	1.7094438847713846	2.701607865219294	0.3358032828131624	1.156384094869911	2.772916653767224	1.2743602407212076	1.9197988555656942	2.51489959496569	2.548112283462403	1.1846336139943188	1.4501363573948665	1.0717767940077025	1.1224121259988327
CD1_T2_B1	1.2096954348253397	0.0	1.291762046669179	0.26331437708859523	1.0748117308587017	0.6740753436031974	2.2422968166515327	0.34808913325905144	1.1110262073220036	1.3245089932756453	0.40175073362905495	2.7343127669524887	2.817527014446686	1.197493935090238	1.7536964704499352	2.1638715862213793	1.1988498447397542	1.056695814675012	1.0310232011916989	1.440044416149647	1.5595625708766536	1.043201710494092	1.392201772734922	0.804324228398428	0.8107137042552385	0.988591810365477	0.6268057331865646	0.5838749862325441	1.448966393108661	1.6688507826105516	0.6547513762981257	1.7647738056993727	2.683243916737892	2.248358608665594	1.794286075779352	1.1232785375741807	0.4722352125989053	0.38751053997768176	1.3480940036193205	0.4260747216855167	1.5379798029611502	0.5467022920945659	1.095752327945136	1.4234200948345404	0.6531373652672814	1.6310835360166447	0.694140256950929	1.3140128745784376	0.5475493223204471	0.9281256461366356	0.7705148804117209	0.4644878059994113	1.4757945448926297	1.025162808118798	0.4305984136962702	0.5766914089512756	1.2098279324804069	1.0433071950218338	1.114671581736164	1.8959709193391692	2.4985265378689077	1.7349598703027698	0.9396734224768198	1.3159569770441246	1.3560543354014276	1.8100055224513907	1.1662235206797447	1.3963541661191436	2.976991184881994	1.3572083665119061	2.265101735035707	1.866044547003602	1.2378144681744003	2.019992998741863	1.1517447194548498	0.6482225463187163	2.20747305791822	0.6361278795456683	1.014322273040573	1.089734901309708	2.1635482689615393	1.1471352638646448	0.6886132813734999	2.7634760909911034	2.1399600328925645	2.7789977300450315	0.9285778501924614	2.2923604449158987	3.4848190244298127	1.9059255126640793	1.301963221923734	0.7331714791556725	1.341857023492629	1.429310260730825	2.4364823370128397	1.0219601396201363	2.0436342850840883	1.0553820998355912	0.43722637353842825	1.4134363896385955	0.6618974338465282	2.2364335603350205	1.9759705342275347	1.207836301824061	1.2686893389131741	2.212290567978375	0.5619009068203531	1.0939803717611103	1.1141245255102785	0.5192683995616311	0.7883802525813186	2.9266632600143465	1.7899221575000588	0.37003188724229885	1.1658152032016158	0.7558411033016286	1.4208474463624952	1.100420783903841	2.532344535337318	2.5153276890350806	0.964999371508593	1.9202135801119669	1.3319883860450523	1.448448756248208	1.2086136597411399	1.485688675081779	1.962383002991001	2.5034490433925605	1.2965213149006485	1.4614332278743745	1.9413552753834546	2.167233809625381	0.7274043925267869	2.817336800219053	1.8468283186332655	2.9293174145169067	0.3682774424676711	3.2268462745663817	1.328120466549998	1.9169069887563914	0.9862537824307717	3.005107396760563	1.8434394560504397	2.2006922978830636	2.9775489652396097	2.606948266103504	1.5716395206769334	3.183444935494439	2.938191515038568	2.7985865591634482	0.9723347797544994	1.0681529715555196	1.7810681476343284	2.1375728687843285	1.6993754098551817	1.0222013689252425	1.8205511234480036	1.2725578350081777	1.7489631534410017	1.5499124158033377	2.351967792161304	1.374412950039101	1.5406979108863865	2.8036120569215575	1.9051055970250417	1.1828929299163449	0.9921977360858735	2.4988474985682116	3.6649520827799833	0.7822827193155175	2.594101987078933	2.5630453920150535	2.969554066029512	2.868626015536124	4.2965095086880805	2.332489596745242	0.9531159362296826	1.9710553098457708	1.3139919095970116	1.4975206323590802	2.6441786381591044	2.793569164432684	3.1172192984653058	1.653995950308287	0.9697860431067257	2.2342156003498763	3.254411919792623	2.024535123770891	1.793427645996503	0.8144989464613569	1.8852799118225645	1.4079013842420636	2.1720783083779915	1.6436177403124006	2.0163401257299602	2.2900102288222617	2.2242375862040107	2.0969719937382933	3.0512233760902467	1.8304098578288943	1.5300811571707578	2.3549172108827054	0.6097423871306119	0.9926005016091834	2.1532310135034027	1.0752444086510777	1.4012570774347974	0.6010694769658371	0.3559859190603435	1.2045599408870988	0.6014552850251942	0.9389759438135119	0.7235256807519805	0.6243986220336634	3.872188347858034	2.0188639628329663	2.2891992840674105	1.0736267227406415	1.5917506139219082	1.8809279556163896	1.7797557334142142	1.7729943791360712	2.3145625660314306	3.2481344535620256	2.887222973224517	3.8302220162453295	2.5240242297755415	3.580421790498458	1.6578715728292865	3.0342387206410777	2.3561698178777073	1.7826662230412795	0.9885926257891573	1.6677048613196432	1.5255923957519237	1.5913597213876312	1.4158684577223462	3.1415542782379986	2.912067753333701	1.0076195057351607	0.9542800349489273	1.8137496282287437	2.5971885153456595	3.103167308447398	2.357985637309378	2.56383896361785	2.5908663035796247	1.0917910021601374	1.6791505269699731	2.916785442377931	3.3725202588292964	3.445830822953761	3.2700097787433893	1.7205594047248502	2.327616564341916	1.8562005010979201	2.8149208546008944	2.1193137557855946	1.7642984022345134	1.0407601700525642	2.142610906200136	1.824305882458759	1.4043347420364292	0.9462468412741942	2.0885562469442958	0.8098474448401974	1.585341837300149	2.6914538306606697	1.6048202913713792	1.1834423756148522	1.7772640296051248	1.6769349618117135	1.320582701906163	1.4101267885329596	2.3298882507697374	1.4352937160893116	1.2792002343223086	0.5000838819708457	1.1357680974291906	0.732147660833525
CD16_T1_B3	0.2607062680689451	1.291762046669179	0.0	1.3560492400071023	1.177613503021396	0.7551310300537286	2.490188701697459	1.5223844809540314	2.0921363872464775	2.2717652890684574	1.6714151076313493	2.1698180228917914	1.8071691496601718	2.4625460168030266	0.6594617925103031	1.228289628794013	1.6201014204437063	1.6735542556779623	1.1875025663165601	1.4436641394523366	0.8985091002571922	1.4136765673862677	1.9437850547411697	0.6486251333989553	1.7716453037527522	2.167143522426857	1.7328287803272484	0.9466558404082107	0.4312694794047863	0.7456563160085662	1.6656701599020423	2.947052995727757	1.6348292615507873	0.9654664110024314	0.6215351039100083	1.4231781273614068	1.1922344343688331	1.6115136760289113	0.4916083263644673	1.3857390492057213	1.3841758571989933	1.2111681352214558	0.4475886995433272	0.40289562454102373	1.069631336177247	1.460506749837298	1.243162059055878	2.515122710508591	1.418049357615464	1.0299382031790192	0.9720609863714316	1.586107087300944	0.707697399859125	0.6317321950136948	1.064438822490306	1.6383010338037576	1.6222224518086028	2.1133102093910634	1.544391566581592	0.8458276982466574	1.3506038361686696	0.7639223667574495	0.7717106422897481	1.8585845984734275	1.9035320709191303	2.3654616079336823	2.1615809895697113	1.5721707703768193	1.9985496244057186	0.93984988932704	3.048315122895417	1.186344017216706	0.21483781859093404	0.8570616984133557	1.3212523933137417	1.027989454540113	1.4286976792499329	1.1114111364141261	1.4472052622509248	1.5419370967996406	3.1729858929147006	1.5756480710503842	1.7646706739221036	2.8070354201915673	2.0205082300222763	1.8342414053173752	1.6486175790035345	2.581459130177567	3.7566837081775906	1.3476350269911554	0.6015904807153792	1.8606994229651683	0.7104535198559689	1.806071748833291	2.42425121351972	0.9136212031593829	2.149564210513229	0.487768683572049	1.2870269419054607	0.32242594748743064	1.4560852322002358	2.4575558247911964	1.9205675383306653	2.29941591169739	0.7738868908446543	3.3563729210814306	1.5691096924935164	2.1899390092240854	1.9976096254060738	1.3482681074958787	1.6126885005007705	3.482785257592673	2.964020395498581	1.0405024852936138	1.7704669756917226	1.8475608454919812	1.7217310312499297	1.976537887812071	2.3605546585978274	2.4817354558617017	1.9160494825879069	1.4172641553515388	1.1234351627016177	0.7083273847913392	1.9388703333505675	2.109831010982373	1.7787535772251046	2.5794751322950398	1.1490346031428058	2.5022345997283346	2.5379263378796595	3.1714620786069925	0.6915632633534932	3.0070570970625217	2.0169423268939273	3.971134169797094	1.1195342500869148	2.9476766449899507	0.33950574564920777	2.8442859822711544	1.9023661442915094	2.6510098903155925	1.7336585744809947	2.2593998263177477	3.489598878122571	2.798609752590894	0.7984202221804657	2.663699046904614	3.5633429648878847	3.182006129593132	1.1669154504537813	1.4480934196094144	1.9668313447228352	2.881082082394258	1.4078081604066288	1.9024931258641973	1.4063603879137474	1.5956013987656297	1.8080933247370397	1.0695147384477133	3.008889442433407	1.7472120330033087	2.4400475849832732	2.811963296937414	2.581826327704728	1.9634742796641738	0.729426150875569	1.3635528205336078	3.286762513954302	0.8692912654926063	3.416546771528672	2.935315930652273	2.0103006239018204	1.6793833953520523	3.9679222429812717	1.4545479038377171	1.4377723420847948	2.012558049730594	1.2299920491445377	0.6382645738110115	2.87742698683801	2.4343079337010036	2.95175091744812	2.5264647082391867	1.209832022645048	2.7790325658384183	3.64835890267142	1.9347447560088735	1.6588366584074081	1.1618209511152477	0.8898227942319038	1.5525473480038112	3.0763580281427316	1.7081351388342254	1.6145055154827435	1.004775194381527	2.134426094482333	0.8091068419108788	2.490955450800925	2.645277797491955	2.7590192046743547	2.9773625045400713	1.5824367661958645	1.3592438719483868	2.060310955493961	0.9511054450686142	1.6406416600213132	1.3650817451262878	1.1946005233372232	0.9217568233255484	0.8550702716657108	2.0451980518100474	0.8698430643036185	1.2746458814152541	3.150809954277585	2.9669133478453977	2.76698882483068	0.8653014120755043	0.7083123543370504	3.102430573687025	0.5339032350308457	1.4463482105966852	2.689635735797573	3.874444650566347	3.1767908928073023	4.522739186418645	3.062244814391222	3.0522647002422336	0.8384797834868865	3.301793318434455	2.9914345315316004	1.8801879088216167	1.4916194034661134	2.552085890236258	2.630682655516169	2.2050436080162834	1.9667606535499693	2.836943918505021	2.063480058413415	1.9509425254887802	0.7392866462398385	1.797035347080566	2.8277975258267714	2.2786750426423175	1.572991394280864	1.7349686280310026	2.6359620392688727	0.957443898906537	0.4545841627824436	2.1998815909705725	3.4962140007176488	4.354151080271497	2.4893784163028116	2.05399990305531	2.878863851354136	1.7917568147374787	2.821381389716607	2.2084191345452333	2.4369105088673257	0.8917264454610404	1.0643705617544452	1.9906090322544048	1.0079288267037365	2.141533534014047	2.526288160738097	1.492615825452939	0.9875271261228504	1.495804902432625	2.714192148534597	0.5950963727835914	0.9427507709465157	2.8846141109878416	1.0834518112957032	1.788503456727601	2.3073514760528027	2.6467433822759703	1.002076634558242	1.4876061110958723	0.8998237579803818	1.0449159485260677
CD16_T2_B3	1.2288910881372146	0.26331437708859523	1.3560492400071023	0.0	0.9037200733336578	0.7008184635285737	2.5017328405676915	0.17723359934361602	1.2358428643614525	1.4985939370140955	0.43963758632365757	2.9643370473575223	2.984140621439133	1.2593247167642663	1.8618241798872655	2.3344450766184313	1.4577830531449267	0.890827783252484	1.2708435953455794	1.6832896372826414	1.7478571506317813	1.2956407142548008	1.6478702547281443	0.8696338630151562	0.561669839656196	0.9235463201940318	0.4810944480472411	0.7589020831868045	1.4639567906068809	1.7044780065693537	0.40860733914965147	1.6136153007894745	2.796062077473451	2.2987381604023627	1.8469695085224629	1.3259371317477084	0.6926891121076777	0.5421309523259996	1.3152153091647794	0.5440374578188877	1.7632211907572775	0.7045805825042037	1.134211449478608	1.4128855116328063	0.5334894474788633	1.8747516473002457	0.5270601114838502	1.2090907982753885	0.7984286453866368	1.1641765711095724	0.8934499098952873	0.47325599336499824	1.6382672980155353	1.1970451688239228	0.5179244950268196	0.42818581472748085	1.4690984169374584	1.2352106069936586	1.3703317991396882	2.0297283160040593	2.6129242400427026	1.7270057481801702	1.005445441376865	1.4645230069340487	1.6148065085471333	2.0550811789133814	1.1082529776627998	1.6449530032555106	3.148318102094595	1.515827145747489	2.363603378931146	2.0445190147243744	1.3022026943065133	2.1141405983686794	1.400003071925258	0.7757712725374192	2.395586633715987	0.5780530074796885	1.1442602376243414	1.2155395903675101	2.291704907572665	1.3445806341974518	0.5466147300504187	2.9802252694639493	2.323662286951996	2.9365546865709464	1.0229265390187219	2.5036867768023376	3.7135249006065623	2.123184143756012	1.41390045424134	0.8006186700568046	1.4138434266413211	1.6031165115805048	2.62085945567817	1.1676391755252993	2.2114120252194125	1.2070294531517047	0.5706378475122311	1.426302293047167	0.40313616101171684	2.4762781691678084	2.1486214487499806	1.2129568817950704	1.4413547212435773	2.2179973438497673	0.5918690428818093	1.1244815827441095	1.1057126063107838	0.6189602524807416	0.7472582415591191	3.1307399825329814	1.793801248707133	0.5817297341754053	1.3250936496632235	0.8447612872428393	1.6770661774859623	1.2558370772644996	2.7512160187200205	2.7572433590570746	1.0521791473520474	2.1110898987406914	1.5100027182151352	1.6120327159735062	1.4396388336304957	1.7358587205529232	2.18846325715371	2.7064755410375234	1.460117298192127	1.5232427997233353	2.170678365612785	2.2400418082521134	0.8892374218348549	3.044075302679721	2.1079953704047876	2.9895842032457574	0.4023832344306579	3.4664039112294316	1.443317758008158	1.9759602923187407	0.998471233556364	3.209295350947076	2.0952888724076386	2.4261866512923103	3.195625112559517	2.857985648689807	1.7484870195393687	3.4056792164733087	3.172577510349028	3.0156775586111064	1.091235749200729	1.3094366926120666	1.9914286076611665	2.365207937940002	1.9284317829406725	1.2089783365619746	2.0087726162166546	1.5347110798576669	2.007597625040593	1.6610213410277928	2.5234512080795115	1.4667573622058143	1.6215124982235283	3.004188815093397	2.1439944592885665	1.2767579389225399	1.060613396161754	2.631845529229771	3.891396889284698	0.8517304700426906	2.7352206256933123	2.7958215700938243	3.144146640650305	2.9846897458652135	4.5426423872254285	2.486149272891051	0.9867744787154511	2.1648971699208266	1.1436076037680378	1.572019866264067	2.899908700191608	3.039182498470847	3.337381885905414	1.7348524163618328	1.0090343123913341	2.437121349761411	3.4858370789323385	2.2231906863491084	1.9599324049358802	0.9694473010579386	1.9750707806240424	1.6398438436699754	2.2821433917659806	1.8019367557568262	2.17907180057075	2.340535138969265	2.4452699921940653	2.1459894264221817	3.2668916670057033	2.053302784602738	1.4740402160969885	2.5425482965442394	0.5504090351635819	1.2346548692003325	2.37801943994701	1.1749756717640236	1.6094334412008358	0.5131982855038932	0.3072202416736967	1.3833571111316418	0.7283853832899718	0.8085118515213239	0.8746679832227358	0.7310153268049787	4.089870847924168	2.2134902296431185	2.481767936906554	1.206491110807964	1.5522462454271146	1.8141690637678591	1.8508667821140494	1.9476638928665413	2.572630838875042	3.4673869423956507	3.1466989834840784	4.043080582849512	2.7440757407556946	3.8018663377041433	1.811027818184181	3.248859996605067	2.540693543667971	1.9422368137087327	1.2513767151270778	1.8692604354473716	1.534337177930057	1.7252597760169148	1.6550007212617253	3.369221035927054	3.0768773896775614	0.9784088768644386	0.9361577464337926	1.9876728540715778	2.789231735605248	3.304831042752579	2.5244312598650382	2.7356918968351636	2.8043438294495204	0.9547598546028163	1.7011393757173365	3.10561575728616	3.5920191863443147	3.6225257563866724	3.472439946961575	1.973308839344414	2.5195835092763095	2.1076616578551555	3.0419657501898096	2.380309764537847	1.9059766287047892	1.1874972858615143	2.2653397406445728	2.0746270685866812	1.5921901656074817	0.7944245265030798	2.310950838963176	0.9614692751687248	1.7855199245094953	2.796511334121897	1.6794616912204952	1.131775230250025	1.8888614616779462	1.5836386973177217	1.5292630442869604	1.6382964299694438	2.5757053283375893	1.364347781652703	1.4635259491102057	0.5919260114415976	1.3389058676577759	0.962501385473998
