featureid	Intercept	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SPORT17]	time_point
K02473	-2.30059264515274	2.53198412490204	1.40196965120813	0.97383509265486	0.281538682075393
K02474	-1.16754244182937	2.41790941787079	2.18645034216425	1.51994095431868	0.170918123813522
K02477	1.03436367298729	1.7848811490567	1.03730074547312	0.666009765735305	-0.141315145401109
K02478	0.0569430747187827	-1.88500043320343	-1.49125530339697	1.22421513186995	-0.40744030287658
K02481	1.8660375037349	1.88063136172608	0.935071686730594	-0.340851205715501	-0.0859550814906243
K02483	-0.0744170985066201	-0.661958243128507	-0.941995819582729	-2.77225531948503	0.737091379257095
K02484	1.17258807542987	0.309499521377833	-0.233740945830135	-1.66570015562471	0.316941397281539
K02485	-0.78053806637161	-1.49346527027771	-1.965222021117	1.512054067722	-0.577692611126054
K02492	-0.965699656947782	1.62369671893433	2.35821209333918	-0.0856646479457255	0.304230766387832
K02493	2.02859582091934	0.663172457936557	0.520194480643482	-1.61960430754121	0.268934981914413
K02494	-0.626758440478971	-0.805031146284787	-0.0423761881134798	1.05783520328108	-0.386882005242455
K02495	-0.413938983424833	-1.09078153538391	-0.142696698679714	1.07920704471175	-0.295892314968455
K02496	-0.537475570186308	-1.73108431267425	-0.287592818512707	1.40585313426558	-0.436538262275803
K02498	-0.724684580310514	-0.727399970766752	-0.570159514918118	1.3053947507054	-0.268020911125291
K02499	0.120436445728609	1.47858992648438	1.45259652517817	-0.891144397982919	0.206320064159286
K02500	2.38763202811844	0.512032840970309	0.714190880284519	-1.11680615189258	0.324536221118819
K02501	1.86351026679642	0.446495149853976	0.271675581560345	-1.50366254461702	0.365139799209487
K02502	0.166381732479403	0.355948616388591	0.603685537800999	-1.56070511353906	0.426012294383895
K02503	2.46516527320511	0.645799223902972	0.334516803250522	-1.18038543624576	0.217729525657546
K02504	-0.251421078189543	-1.84819766449615	-2.44430913545111	1.26685033427779	-0.469491733221162
K02505	-0.313860162242582	-1.73128982948944	-0.612599988951473	0.907419544330275	-0.501635534671891
K02506	-0.950219138606718	-0.217726226326673	0.755862156377048	1.4588519154698	-1.08697925320064
K02507	-0.549078329547575	-0.891165818449704	-0.232975234761028	1.48811731921736	-0.402831790951836
K02508	-0.932290299876859	-0.0736197190253422	-1.65322568036535	2.54472146617476	-0.811401886848557
