featureid	Intercept	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	time_point
K00355	-1.07268777287145	3.22128482633588	-1.93986451728309	-1.5228783658503	-1.46835385200005	4.12548425990402	-0.762426406625473
K00362	-0.545708564878897	-0.00132311409953087	-1.01054394347633	-1.06413181338295	-0.390568687882234	-2.04994675320328	0.3805730040038
K00363	-1.30440726673742	0.743473012981386	-0.0613643537279478	-0.813659625387042	0.331566796336363	-1.29527398747146	0.339256792780197
K00364	0.278788330195948	1.44072433286664	-0.864467383455884	-0.197421985006183	-0.192946478094866	1.49943432408631	-0.164382935050689
K00370	0.225613417266413	1.0866056280708	-0.982615710329663	-0.925527649259418	-0.377272739376833	-1.70505401295364	0.206997423883713
K00371	0.290550979016825	0.867711980876894	-1.13768637282814	-1.16057057890877	-0.570834382738878	-0.96265455883682	0.234573989626206
K00373	-0.33249595558782	1.3721201019859	-0.525424600672375	-0.606566744184345	-0.060845746960451	-1.46033021610916	0.29472574543599
K00374	-0.208276061178641	1.4242977696037	-0.759364963602673	-1.00265903983101	-0.25925205584984	-2.03845998448074	0.160737305399216
K00375	1.1726844032989	-1.82201115316394	0.115051596331943	0.0677093097211424	-0.302855416502764	1.08693171489298	0.041813224073685
K00380	-0.287936119200186	0.13208039575574	0.503817621059317	1.96967784848228	0.146257192526053	0.853002252162097	0.0381217892134555
K00381	-0.238374797464804	0.163826842842074	-0.952788592409741	2.01148943390861	-0.0556291335485476	-2.03042003315628	-0.0186218028103939
K00382	1.06027141415934	0.886895497379275	1.15367287294899	1.81924561944023	0.592373446259688	1.68721166449845	-0.104280859712326
K00383	0.4976293539391	1.00934751802442	-1.12574207885231	-0.0956990889070924	0.0387859471850497	1.66110465127289	-0.235854283455574
K00384	2.22514876925807	-0.524489800395994	0.970668076444019	1.44586412396446	0.406666771207045	1.82445523339569	-0.0614866619145504
K00389	-2.44441571629186	0.914274652538271	-0.259591938089978	-0.182307141160816	0.370627657208632	-1.20773288410843	0.420439868685044
K00390	0.101597579358621	-0.150933816047935	-1.1410762081858	1.60942868676201	-0.200891807045748	-2.14910527867019	0.0433642263377079
K00394	0.918169262050196	-2.33570126718524	1.81809162991082	-0.931856351232379	-0.20036648150902	1.08947315263808	-0.107715040925705
K00395	0.485172705887361	-3.23432997888568	0.626109762955058	-1.14007194552407	-0.624551280703356	1.13950380134642	-0.239021793488227
K00425	1.0359407683597	0.633613963661166	0.922528563905109	1.42183623995796	0.468090013299177	0.938730890036223	-0.0178627972638241
K00426	0.755924822925135	0.843440135059328	0.906604587006915	1.36811743464485	0.568961874280165	0.617229314625857	-0.0330321495568386
K00427	-1.14386394417425	0.287158568439455	-0.62600386245216	-0.913056450223773	-0.13919453259926	-2.44401737850845	0.375161081072129
K00428	-0.00400259888310828	0.137364883956881	0.682205139565814	1.85440484967247	0.16874493721504	0.589202912629244	0.0255452091658481
K00432	0.462409304617449	1.49511023336408	0.45539345489775	1.13460449662223	1.68671812180061	1.98316279250443	-0.265459552887642
K00433	-1.5543629208817	0.868705113468142	-1.78951609237159	-0.0680324605463442	0.369273141656111	2.00265208083451	-0.576488912585937
K00455	-0.255755571485953	-4.3300066394234	-0.809863568377148	-2.37804408583626	-3.12155531283837	-1.75636192959488	-0.524922803524696
K00483	-0.568669227720694	-3.45099906152728	-1.43547952277626	-2.64294691596016	-3.38023398753624	-2.96276470822036	-0.209137708429062
K00484	0.012485059140726	-2.89726452058795	-0.476291538309704	-1.92276378188118	-1.73809109565239	-2.26425263088882	-1.06473407197353
K00520	-3.2959572354569	1.17676468664166	0.0795186449769625	1.75349156346336	-1.83620904323082	0.435663970292208	-0.516992956880294
K00525	2.06437906825404	0.115502019462557	0.966018139291156	1.25819490637794	0.416213974986265	1.35155895549118	-0.0314435665642849
K00526	1.7095267494903	0.272876312074633	0.711006789374698	0.41082484062925	0.255392686162184	1.15113211619913	0.0221668477023014
K00528	1.55028304660182	-0.650310437145261	1.63634085552727	0.917805744075925	0.468413249287794	1.55603662329972	0.00320431542042576
K00529	-1.510795263411	0.699981649455996	-2.64998567206825	-3.10338278326973	0.272862181697081	-3.15099021595657	0.320367365595139
K00533	0.595252243033155	-2.88576201623919	-2.41626536948646	-0.8752474359034	-0.765320047106554	1.12677306878626	-0.213216990712845
K00537	0.606643042224004	0.816707094249697	0.131224512029041	1.54669634785667	0.659644917283247	2.08739832240402	-0.171234012130462
K00547	-1.41063585674901	2.83296509557721	-0.193778754305493	1.00872175183311	0.2983743703701	2.05427172976792	-0.194378078464233
K00548	1.56035837733607	0.0716802077865318	0.861189543176044	1.07816003050819	0.249238968525122	1.12593335855067	-0.0305492286717526
K00549	0.731490137218042	0.487299223480196	1.08115494148766	-0.422896342611163	0.10998917433996	1.72318312722504	-0.121073604110443
K00554	1.70535573565821	0.0535223084068015	1.51566815273796	1.25537691798225	0.558023587498854	1.72459069091141	-0.0162751381432644
K00556	-0.15692427551885	-0.0630105686807916	0.341429485845912	0.764750255012662	-0.00852132525663549	0.459117503941653	0.148454159017838
K00557	-0.242311565042929	0.2477638619518	-1.21482682330574	-0.952370839452594	-0.359763427939226	-0.91032358807266	0.180996804949082
K00558	2.31580135428767	-0.783474604549436	2.24380791084801	0.810413462782056	0.598842099938582	1.42842644649803	-0.173282430056297
K00560	1.96791133487086	0.0339865433549598	1.05613016979729	1.21867351021782	0.461910620961378	1.44730586010277	-0.105728328708374
K00561	1.95345959269862	-0.732062737407713	1.57304835217034	-0.755680160856098	2.29308392170448	-0.52109429043472	-0.534785248819553
K00563	0.707331435917421	0.956860621509524	1.59612822430168	1.68681733098045	0.650747910771559	2.53702596026718	-0.321263544741832
K00564	0.0303289016471346	0.788759668407412	-1.02691364390815	0.184415442609936	0.266381323967169	1.70725730258286	-0.0892223720585934
K00566	2.20957908236842	0.0359096723174766	1.20283758537804	1.32787821974769	0.619080499444197	1.5378164370662	-0.158479720834457
K00567	0.486180940805479	0.738028784332247	1.14369630711113	2.64018659081474	0.917923227582167	2.40464261370957	-0.219894439462387
K00568	-0.456775693060354	0.220229377088518	-1.86986363036598	-1.43315847430214	-0.509867056574632	-2.87535139721573	0.228992431875504
K00571	1.09061858260493	-0.0559015972042367	0.725165246892322	0.775432718658597	0.95378859404106	1.98861274319947	-0.186933756355011
K00573	-1.011323479773	0.479062696037264	-0.581793070864331	-0.986680345868915	-0.116928129758646	-2.52690645855606	0.352228372808731
K00574	0.0570100268111666	1.40901025110242	-0.207716227602612	-0.866847710943073	0.20601020816345	0.912492985010741	0.0427938992941745
K00575	0.681271353899046	-0.750395814838438	0.874837755132068	0.0748512574674193	-0.789563044276049	0.974171260476706	-0.0420631175076596
K00590	1.18675694072108	-2.96151498979571	1.39954906599556	0.69651542391792	0.934624985490034	1.34958619076073	-0.125879109386169
K00595	0.976007851003214	-1.07595107978824	0.795258073974002	1.23101679768577	0.202199131879996	1.54275497990906	-0.208731368664467
