featureid	Intercept	gender[T.M]	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	donor_gender[T.M]	source_id[T.CD16]	source_id[T.CD17]	source_id[T.CD27]	source_id[T.CD28]	source_id[T.CD35]	source_id[T.CD38]	source_id[T.CD5]	source_id[T.IBS2]	source_id[T.IBS6]	source_id[T.IBS9]	source_id[T.UC15]	source_id[T.UC22]	source_id[T.UC3]	source_id[T.UC33]	source_id[T.UC36]	source_id[T.UC7]	source_id[T.UC8]	disease[T.IBS]	disease[T.UC]	donor_id_manual[T.DONOR2_T2_B2]	donor_id_manual[T.DONOR3_T1_B1]	donor_id_manual[T.DONOR3_T2_B2]	donor_id_manual[T.DONOR3_T3_B6]	donor_id_manual[T.DONOR7_T1_B8]	donor_id_manual[T.DONOR7_T2_B8]	donor_id_manual[T.SFM028_T1_B1]	donor_id_manual[T.SPORT17_T1_B3]	donor_id_manual[T.SPORT4_T1_B8]	basket[T.stay]	age	donor_age	time_point
Bacteroides_fragilis	1.11446989676361	-1.20184960069933	-2.96763488987372	2.39047877337517	0.80733018998234	-6.20971707896596	-1.47205703910108	1.22867181129931	1.27269510261803	-3.9424003543044	-5.97369218778442	6.76641304325312	0.635052677554389	0.744393417523021	-1.51645921955683	0.046607121747608	0.629243981403609	2.87018235240664	5.93030634160996	1.15838168545659	3.66222086468978	-8.78121637652761	3.83493544121406	0.129074437122437	0.735134451783129	1.31890006895576	3.14652828264627	-1.90071812028154	-0.0108189503551417	-2.3473236660717	1.12481527795206	-8.47135932065014	3.59560475498438	0.751608142052733	-6.22721002202126	-1.11418439502761	1.03512478276112	0.813650624104498	-1.57838488641816	0.458712991027694
Bacteroides_dorei	0.366488646477505	-0.156359156992819	0.886678483691953	-3.58610589955268	-1.32406839843662	2.50382392211551	0.974147176187086	-0.362171925826087	0.517380108014636	-4.07103146926411	-4.4157340617163	3.68134946655482	-0.533249381619195	-1.38700517089594	-0.966113798719432	1.05693601064074	3.17114404992511	0.312185781342643	-6.85433870915412	-2.38334538058345	6.4768522671823	0.523817217842277	-2.60469864348748	0.156953377227875	1.47179838935179	2.55465241308723	2.09275178003701	1.14762273674742	2.26467598277322	2.09863101437111	-2.41693312655081	-0.328728385934872	-2.58257427066565	-1.37979044636623	1.09061458010581	1.37689326648667	3.28445729828395	-0.0781414795436874	0.0609026598588874	0.197733338622909
Bacteroides_thetaiotaomicron	1.81502331396942	1.73644993600569	0.356057193485044	0.956651134749076	0.908261566201136	1.77309350772495	-0.181878203709078	0.400694034771905	0.60008840717464	-5.42891539947041	-3.23305965375732	3.05365289282054	0.0660076628749569	-1.61679359348047	-0.581883661848094	0.752556785863514	2.77532641248157	-3.14687941755567	-6.81905848149299	-2.64034296588008	2.37077692071242	-0.781471961244409	-0.477638021510627	-0.595887529153732	2.36907514849944	1.21878536577736	1.50008861112985	0.917758139426864	2.60108555155984	-0.341179738497539	-2.67393071184744	0.729877881040531	0.503957726061344	2.35801670828923	1.00828864474204	2.13670335655167	-0.644349809447747	-0.114714412740709	0.138138179744904	-0.0118582884980632
Bifidobacterium_adolescentis	-1.20724569657441	0.440607318255518	-1.69831559399054	0.692628426809928	-1.95374414440067	-2.07688836650258	-3.25985735114331	-1.34364262990476	-6.96463025651783	5.73329601868145	-0.817399808881982	0.037207911722362	0.0464737828200062	-2.01668091685999	0.872295267480825	-2.6318538338722	-8.6154255454118	4.00492026124682	-2.97116667393684	1.76639257355626	5.25186094561858	5.14225745846384	0.154339924055551	-0.680527316827682	-2.90563216885286	0.48631860847984	1.26760748911294	1.60782024508253	-2.68929659527549	-3.63023901984672	-0.267737634283202	2.46331065081592	-1.20540639013052	-2.00946619233028	-0.630062795687644	-3.22236599082992	3.21079837932207	0.0068485915890917	0.111637299026673	0.286582763938765
Roseburia_inulinivorans	-0.345756426691965	-1.20465626421251	-1.84327361324713	0.0100743606287453	1.07432636503308	1.5894857208311	1.72978634182696	-2.24740956000806	0.735140402690463	1.42591415031902	2.42960762071778	-6.56200044322759	1.72161763564994	0.379883853629941	0.404139883417104	0.458614095967884	0.832485366923114	-1.87692259039198	-6.33761889103889	-3.10708452776972	2.80236610690398	-0.441450172170465	0.515785589415048	0.186505270700547	-1.30521133621889	0.346992870526654	1.14292673159036	-1.94232526177629	0.690988310158164	-1.08374155566673	-3.14067227373709	1.5700083293819	0.507687069475651	0.732444414292418	0.241496347378762	0.510216615545297	1.61180329724171	-0.146356819919588	0.474690188731377	-0.0762075375033809
Parabacteroides_distasonis	-2.03242694237824	-1.44139041605272	-0.952336761745669	-0.915928618649819	-0.106319518050268	1.76010884447689	1.15244061295276	-1.03805694751264	1.975829829351	-2.23467959777363	-2.72810483884643	3.51751262973994	-1.73564237697671	1.75168089000952	1.22082584311387	-0.226017847734814	1.72550986365726	-4.27241156782423	-5.38644415501594	-2.90588594988887	-6.85103073795991	0.532451755300696	0.659536495405648	0.105944824915024	-1.16477146824556	1.81654735441719	0.258884647373287	1.77401599531905	-0.530478706106632	0.0609877307655379	-2.93947369585623	-1.52325088597302	1.34907994419336	-0.403164705838121	2.10101986725238	0.585218932862127	0.703326229294318	-0.241302697710039	0.619194318618005	0.019951875953536
Collinsella_aerofaciens	0.766570936650082	-0.575961491492178	0.035542961564802	1.33945242907586	3.64218810085385	2.89782704516048	2.11922437493091	-0.146471061034217	-1.7206326826653	4.24268038257114	3.84276794481446	-5.95674054790288	-2.40685326202462	2.22070077984106	0.90277684440038	1.09676180772173	2.10951213197162	-1.05664537634168	-6.75189596776008	1.43428568526204	-5.16928711613374	5.91612601925486	-1.1760997478185	0.182832134466264	-1.28077343186097	-0.917333284659045	0.34015617657098	-0.738197890465103	0.506025679886252	-1.70344711348991	0.405958794254167	3.36836498164173	-1.26368080824614	0.690599688683592	1.57829018731025	0.954906835603262	1.23944521351673	-0.137017502240182	0.288807113732522	0.00965024128423206
Barnesiella_intestinihominis	-0.129513774305538	-0.533568403151419	0.642905798164152	0.0416791870790932	-2.16266390796573	0.24859972401256	2.26418716255908	-1.43076381854536	0.369261373654895	-0.456644433894239	-4.62531829786132	4.24483163189143	-2.56871658905099	-2.22560068042505	-0.457754604917552	-0.379937961775189	3.42996315316608	-1.25929949964796	-2.59332663182258	1.01520271583494	-5.87171593388276	0.533794528738196	0.33299805184028	0.204335851173493	-1.5967024870749	-0.559481362146991	-1.29991706323233	1.44748851900832	-0.0619749049545222	1.10830228521843	1.11667733659158	-2.35524780369763	0.628030873835087	-2.21838595589534	0.330408715199502	1.57278464679673	1.3260858099065	-0.258212550333978	0.512641062106316	0.277537610082488
Ruminococcus_torques	1.45770383974914	-0.280379673865225	0.65118994971826	-0.860349760989526	-1.31725809093387	-0.927253766816908	-2.35687916930432	-0.629403643531814	0.505028416291766	2.55458639248363	-0.447580346582635	0.546576092951	2.98189204589774	-1.38019486339319	-0.619746081930186	1.69639681271898	1.49070594863345	-3.76005004133497	-2.68496138218879	2.76767800732549	-1.30219784458833	-0.0376890013659639	0.966795697409127	0.144117874603364	2.33492240229888	0.982784112649305	0.479301550869076	0.696540983970321	1.83270729380837	-0.692912230944438	3.24727123250375	0.781463912954288	0.912567235529423	-1.37298013886348	1.81310773689655	-2.31938780899093	1.29624081059315	-0.0165122559064046	0.0334462570802619	-0.185501564593453
Bacteroides_caccae	0.750507008045956	0.665040263506983	0.529668357578062	-5.07869608853278	-0.188930363616063	0.443859533506579	0.844034915607023	0.158339105324731	1.48298787035137	-5.0192874850417	-0.0058110893947915	2.53746677469462	-1.4776440296943	0.758812764570827	-3.51254009495356	1.48980508736956	0.730833586615821	-3.96937392439161	-5.72176367405891	0.926397070130666	-6.82223644932466	0.505820787445243	-3.09460805396416	-1.18082450558653	-1.53619340141969	-0.292480061096804	1.77750293302926	0.0268321955753934	2.03195608454934	0.828902234578328	3.12394183148752	-1.2892662963963	-3.07248368114233	0.588063859735571	0.0897550811281516	1.00341914539292	0.473924164017219	-0.0610972109951988	0.20140199836654	-0.0163520614816142
