featureid	Intercept	disease[T.IBS]	disease[T.UC]	gender[T.M]	donor_id_manual[T.DONOR2_T2_B2]	donor_id_manual[T.DONOR3_T1_B1]	donor_id_manual[T.DONOR3_T2_B2]	donor_id_manual[T.DONOR3_T3_B6]	donor_id_manual[T.DONOR7_T1_B8]	donor_id_manual[T.DONOR7_T2_B8]	donor_id_manual[T.SFM028_T1_B1]	donor_id_manual[T.SPORT17_T1_B3]	donor_id_manual[T.SPORT4_T1_B8]	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	donor_gender[T.M]	status[T.BEFORE]	age	donor_age
K00065	1.32101028834686	-0.424030081675961	-0.406704886026412	0.184224851469653	0.481854783529689	0.226486387797862	-0.23983972039571	-0.727570109931027	-0.333038256588918	0.303345066555048	-0.90864007493645	-0.423354425222339	-0.449850036291301	1.02283355806462	-0.662493389083918	0.306390252750898	0.475950782927702	-0.31126999066554	1.40851063303289	0.104034582497996	0.0090132904081881	-0.131807238052993
K00067	-0.0720127257217434	0.369880600525425	-0.896226747102767	-1.01047306503807	0.356821643347194	-2.69808351700637	0.67666524569938	0.358174360426868	0.656558259305018	0.0400625290947213	0.655924570353925	0.944202251046239	1.00843618950445	1.03904554460636	1.96849592404169	1.09015163485386	1.3289553577034	1.81844041539945	-0.182759217698011	-0.614983161566335	-0.076504354474014	0.247292667437882
K00068	-1.01120807553425	-1.27480454866739	1.74290789835927	-0.441282622475965	-1.12177701092298	4.51637262398866	-0.134951987159754	1.68267569604775	-1.69599582356547	-0.527484732620214	0.452166747840345	-0.318589665681781	-0.168176843313396	-2.25148299123653	-2.16723100466925	-0.350164759117579	-1.42859136518555	-1.40123476789676	-0.336128584820661	0.514612356545848	0.116147036555344	-0.121825367401748
K00073	-1.30455527032509	-0.960059509919598	0.768071548871965	1.14205313477959	-0.965034795766423	4.36609262520936	-0.683598966193701	0.843792653712238	-1.14994837445353	-1.66075928782651	-0.309504161981643	-1.41791855612463	-1.10576833644313	-0.817602788764321	-1.77560130877691	0.0664618283925298	-0.0990305786998772	-1.23823478029452	1.1016497092658	0.689724842431468	0.100429291728073	-0.20139750857225
K00074	-0.918739156301763	-0.135536329196407	-1.23444704539302	-1.34832026805435	0.216969179148128	-1.5306733817372	0.983585237669443	1.15805444780251	1.29838870364096	0.154926163204218	0.153010141642987	1.4613769718104	-0.446416719345271	-1.00326669003376	2.38753064350886	-0.185583266574359	0.2485514933197	1.9813922424487	-1.41902061529818	-0.674395104525167	-0.0780078220338285	0.32687237839827
K00075	-0.264835182081607	-0.463676856206371	-0.418501479692488	-0.689877562184675	0.672656404013087	-1.12369244997832	0.809123992132638	0.913934207591022	0.151748015460032	-0.731407451383565	0.344238471778333	1.172137684434	1.8318408592661	1.26176592920414	2.05231745915217	1.26727458540776	0.715890830191801	1.10078284932889	0.690410800498095	-0.352858265516836	-0.0482046651811063	0.160133749057145
K00076	-0.408761146913913	-1.70478148882241	0.664424078397722	0.573959119658129	-0.875092340474675	2.96021598870423	-2.40644276220849	-2.17844071325401	-0.606697158041936	-1.39015598868558	-1.22416852733284	-1.20338558474249	-3.00944055476588	-0.509194669979893	-2.33334926886755	-0.194194558221316	-1.8539721315773	-3.0146638374158	-0.361991099793348	0.956431309106272	0.0949456644087374	-0.158589810322433
K00077	1.55318253909454	0.0572981673017006	-1.15941034085277	-1.35557011510883	0.387697087759425	-2.38609203030798	1.07452893178413	1.34008250299355	0.83726839619543	-0.0323888239783988	1.05656362751335	-0.513870780111016	1.56806348404485	0.281777115803874	1.97802742199701	-0.0322773485960719	2.16811210456772	0.343551315801516	-0.706485382992658	-0.60411759245165	-0.0724475431413114	0.196803599406571
K00087	1.71722739611969	0.203052445007847	-0.252605183191329	-0.00805603708778135	0.885824250215938	-0.417163190296621	0.320310711073373	0.210751093062366	0.607295974072474	0.603768211849238	-0.576093393770755	0.16699630698496	1.08166359505254	0.664317103367961	0.736949402854864	0.00484186117031604	-0.203047091332247	0.0278753419093045	-0.235359839875135	0.161732117059153	-0.0302140760392606	-0.039166778515487
K00088	0.241995987046811	0.205024881912754	-0.718455894060164	-0.787475936074598	0.375607000822475	-2.0530074507508	0.336026608156656	0.337514496478046	2.23716221648123	0.967938047893549	-0.0909153403916959	1.3096298643046	1.19379769405919	-0.108994153994404	1.02859862522883	0.775557485264325	0.110362773570249	0.562972523706332	-1.12899226673308	-0.538571318266469	-0.0666847276658475	0.27345862965712
K00090	0.0883298483978244	-0.561728225396587	0.893244402341813	1.35325575623955	-0.961324823861669	3.31467336709169	-1.08300292570641	-1.68170943197349	-1.41090251607035	0.0337467017250314	0.466767143996656	-1.86481409588522	-1.47546423831385	-0.0958004870594374	-1.87775461001593	-0.595033931690669	0.147637551459501	-1.52936270044528	1.42087192110356	0.584052482964915	0.10039555549913	-0.266597181748061
K00094	-0.69132218087807	-0.510437117265179	0.79856647723195	0.302192814688342	-1.48143620586927	1.22390526826051	-4.08572471220543	-2.29255285200218	-1.15515126389597	-0.201402324192022	0.0354130385240909	-1.0821866921491	-2.00111712375086	0.751496287327922	-1.68310264868933	-0.128420087653613	-0.493175706085732	-2.00786068247043	0.489129729788867	0.25872854364149	0.0992693853407443	-0.180812984894424
