featureid	Intercept	gender[T.M]	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	donor_gender[T.M]	source_id[T.CD16]	source_id[T.CD17]	source_id[T.CD27]	source_id[T.CD28]	source_id[T.CD35]	source_id[T.CD38]	source_id[T.CD5]	source_id[T.IBS2]	source_id[T.IBS6]	source_id[T.IBS9]	source_id[T.UC15]	source_id[T.UC22]	source_id[T.UC3]	source_id[T.UC33]	source_id[T.UC36]	source_id[T.UC7]	source_id[T.UC8]	disease[T.IBS]	disease[T.UC]	donor_id_manual[T.DONOR2_T2_B2]	donor_id_manual[T.DONOR3_T1_B1]	donor_id_manual[T.DONOR3_T2_B2]	donor_id_manual[T.DONOR3_T3_B6]	donor_id_manual[T.DONOR7_T1_B8]	donor_id_manual[T.DONOR7_T2_B8]	donor_id_manual[T.SFM028_T1_B1]	donor_id_manual[T.SPORT17_T1_B3]	donor_id_manual[T.SPORT4_T1_B8]	basket[T.settle]	age	donor_age	time_point
Prevotella_copri	0.217495815179843	-0.554837823080431	1.34867677809754	1.84489237360789	0.297580124344677	-0.381373447623836	-0.648557745452438	1.59613043899714	-0.554178629606862	-0.790793635616345	-0.68281154527462	-0.704222606731491	0.559782574352409	0.328965838158703	0.886346397343524	-0.0809456217102706	-0.534580297152778	-0.670843034350712	-0.866828049830344	0.193748699301588	-0.00609970097866608	0.397445965425244	-0.177174958266862	-0.91595788882114	1.60923143329066	-0.146531324334709	0.0858626705926976	-0.374255141692369	-0.146065803011879	2.77091824680766	0.21156138249041	1.59389658638143	-0.118607689626515	0.297864000375349	-0.487149993905665	-0.637538582119825	6.54428646500622	-0.0172700479306513	0.205907610829204	-0.332942896655628
Faecalibacterium_prausnitzii	-1.59154759226034	0.0488338468795908	-0.300254248361203	0.882218411491652	1.54517126223072	0.317545073780431	1.64777699804732	2.29238427515208	-0.00130150148262531	0.806126973857837	0.386791301824685	1.15224166004555	-0.0110470555456621	1.02265738984404	-0.116339030322186	2.46866356255487	-0.825762785355827	-0.508587240540822	-0.154247130564597	-0.144862039214266	1.51648890967044	-1.04977912841631	0.994061199150435	-0.615345349768177	1.06616964044016	0.149577994398507	0.301467542104157	0.660980024857313	1.01302936510183	1.78292315870723	-0.00303283266423801	-0.153676670111184	0.688622365705669	0.986772040898878	2.44786163138425	-0.170277148518445	5.28837678368602	0.0378886901162332	0.16789700614962	-0.0484532650027956
Bacteroides_vulgatus	-1.64552543935965	0.446400880647291	0.608750082273868	-4.76307404942678	0.673986674752086	0.78494842604102	1.02220920420119	-3.3313946044904	-1.48516563007226	-0.895420231590314	-2.00100712671078	-0.503484012795525	-0.607038786235665	1.84248953601179	-1.30648011213218	-0.0388570460490882	-1.06362367359855	-1.360564916694	-0.845253744459894	-1.41315235031236	-3.27667737012234	-2.52477807937456	-1.56974020866359	-1.45968188927509	1.89496668281	0.126968045286568	0.747308705500992	-0.492149515526502	0.501874236622825	-1.25413477748433	-0.462259649556862	-3.08369521430827	-1.51117294002324	0.574368069942076	0.514886696806311	-0.0140334070061466	5.28949186738048	0.0975833192787832	0.186900939445228	-0.169019916227886
Bacteroides_uniformis	1.08513899268915	0.122409999204267	1.36550999404946	0.495891085193892	3.45972144743428	0.292369144710912	2.44986692762801	0.131211467935438	0.0870811002553508	-2.58201632715229	-1.58463840379513	1.29511447040932	3.38952858227172	3.18086641570387	-1.00345260148918	4.24152361275628	0.342592590172509	-0.45233526762708	2.73540726739988	3.70537780391585	0.396496266075701	-3.54714221893144	2.65533598991429	0.82810036255978	5.16984578074854	-0.745469670243827	0.997576449565323	-1.93764623113176	4.55186882452108	1.63790332943401	4.00829190083147	-1.05644993118144	0.579532514326274	2.59241728025206	1.74157830046689	0.892679780688403	3.42232272561107	0.292364876004285	-0.483841391627461	0.122236109205655
Bacteroides_plebeius	1.87281037988474	-0.820246637033831	-11.0909422862335	-3.23600018925832	-3.90144455293193	1.00594444826545	-4.98311003350786	-8.08953469161809	-0.833970819204946	1.0208866813087	-2.1849143971423	-2.95262401015862	-1.54879062396607	-3.87005883911791	0.151871380749591	-2.64513362525031	0.609022550900201	1.46962770882861	-1.25803303282633	-3.67610861194719	-4.34488344197598	0.153066027776471	-1.78792324928249	1.63362125470303	-1.99163774548132	-0.0919077205139079	-1.26548000747737	1.62350467733839	-2.71025380655192	-2.08521902888814	-3.65829592875837	-1.29354385665751	-1.72935598064214	-3.90116115373842	1.23300834464109	-4.9720913470124	2.68189880784069	-0.142836664585047	0.556446877892345	0.101257032581738
Eubacterium_rectale	0.801604644678134	1.13679337484895	2.1184679639534	2.66657822422816	1.14115601917729	2.03788800791205	1.02202931738326	2.41313792104899	-0.00228581258644611	-0.884516746470971	-2.01013903512752	-2.57043962390526	0.168681452449943	2.57845013877211	-0.162835898455731	3.12311231018975	-1.1610871025727	-1.94463458594068	1.45805326540098	2.01694868671309	9.58076190943393	-0.931053709371814	2.9660333070377	-0.417051216820255	3.62786718310755	1.68699922089997	-0.384778703995315	1.22892669729689	4.14007606939413	3.53109502464732	1.84155100651385	0.749046999894615	2.76052148174495	1.19411496358641	0.0816761450675715	0.385596960749743	3.76556441720043	0.125005985828466	-0.269530626361042	-0.144006573728153
Roseburia_faecis	0.028745756767291	-0.514710549431454	-0.171381376962277	-0.123953232242327	-0.715579031500965	1.14594336107673	-0.469958343143974	0.833104499532575	-0.664480787306924	0.467073581447559	-1.72669081582821	0.143151772903366	0.696505600985672	2.00036507388411	-2.13630312925255	1.05081676365808	-0.933475113789817	-2.18527391489728	0.996001396962259	1.32211814987074	4.6763091086832	-0.990575622900256	-0.038024830498346	-0.825645050266758	-1.19180850086767	0.0781496358436665	0.126395836971434	-0.0765743464996506	0.328921584645286	-0.997884634433181	-0.570848643106209	-0.377685945547585	-0.802059878595173	-0.719156344358843	-0.00497199130976306	0.952469557490466	3.28019854958568	0.0512862086616224	0.151652892704338	0.00811577481882914
Akkermansia_muciniphila	-0.269587947704297	0.0849981306320322	0.873884595652011	1.83763557935267	1.25760424276814	0.954300719055547	0.0779480705303806	-3.15720169906438	0.11062493494163	0.376391313304859	0.431380225278969	-1.19530271203621	-1.6714641354712	-0.413619940077686	2.5543302869233	-1.28319455264136	-1.70308870760657	-1.12940621312841	-0.132977451495078	-1.595940245515	-2.37579655652371	1.10939090313124	-3.62335577873195	-1.3797784356866	0.908879479784186	-0.719667117543785	-0.814098324127761	-3.60814066834947	0.694530276814476	2.97721293240985	-1.57191115550397	1.10192133852148	-3.5647885100916	0.985386530931074	1.63344307707822	1.07968446609032	1.51552793915783	-0.075316936490708	0.220700465726882	0.391139692493847
Bacteroides_stercoris	0.611307994745273	3.25632297976076	0.665941036959079	-3.89415849156545	3.46392643591389	-6.13722471639215	0.636889732841935	-0.997438601301318	-0.975724224537511	-5.56388590551381	-1.03591124906338	1.26354332058327	-0.124011089626167	2.6223818614131	-7.64019817357933	5.14226471306756	0.754960232098321	-2.13288119372113	-0.371692206076529	5.16168807613264	0.494000911661715	-4.05989236770464	0.294757572136275	0.471287885447964	2.10400473179262	0.200856466345223	-1.92621537620601	-0.0771410078575303	3.73583713010885	-5.77034247249165	4.74384945698382	-4.11646775535441	0.353324840776622	4.13496164518126	-6.24300889206851	0.202563017573474	-2.81372191969837	0.48053033206088	-0.860878797595173	0.0865816537822996
Ruminococcus_bicirculans	0.731363789461154	-1.10043811814726	-0.204517744760129	-1.31073034711049	1.88816702505574	2.97457476213874	2.87387124395796	-1.3973342693311	1.06877383163581	3.01483514093395	2.18007726774418	1.21432263939278	-0.368295838657234	0.544721747840023	-0.0597763085929078	-1.74223817465827	2.27755802186272	3.49422511521594	0.624298010655496	-1.31526042354692	-3.71327805524197	3.31038074554609	-2.84707775978053	3.71848968579434	-3.41326574383337	-0.131326909609405	-1.45557722026881	2.32051376394728	0.658491341629997	-3.73509848445454	-0.207398503345238	0.441875059091087	-2.78851049114019	1.75532499986418	3.137577732077	1.86501464244377	-2.45232894484486	-0.181994830039912	0.370839265759319	0.149256265589169
Alistipes_putredinis	0.0408445161800566	0.0187438128715647	0.93371463539162	0.519848933742781	0.488615782465786	0.83428092554511	1.45681372976729	-2.48121159438909	0.800041760712962	1.6433768489265	1.19905455217564	0.596677494930191	0.624336610016014	1.56231790324507	0.628302333298572	-1.45688320277259	0.487786822636346	0.637630075848262	-0.287577773741629	-0.7674707306682	-4.3304514885458	0.827076006547681	-0.221603973635086	-0.0171538202557713	-1.26970795689184	0.268772233776482	0.565812562159928	1.09167257837752	-1.70100030465983	1.04108667046031	-1.12128406695722	-0.321104329145913	0.28283707331866	0.734351138646681	1.22356851862943	-0.269005835089566	3.18581840928112	-0.0475611619331175	0.280131382520527	-0.0767074163470949
Escherichia_coli	0.243759378142256	-1.15161263959349	-0.606627129296872	3.08861505083873	2.59956252714619	1.68143125132026	1.96612159109541	-0.148612312124377	0.779293622285227	1.44288804315563	1.40176935301029	0.952936840938492	-0.985069444003914	2.58130305548964	0.972879213634379	-1.4979876386933	-1.02570695368507	-0.664049399384697	-1.46726241271868	-0.083820177441729	-2.62562966351834	0.489188264922372	0.474291649780623	-2.04361494467594	-1.67543486652929	-3.0837576198059	-0.106470863767234	-3.02050634332201	-1.56310781999491	2.33061703711948	-0.107515364211784	2.20503612228536	0.550228069536388	1.92486433225401	-1.93066922856295	1.21997782584679	1.50482675965343	-0.0979241475142771	0.201515401832044	-0.0115336711917605
Bacteroides_fragilis	-1.02926503000448	1.08661949617921	-7.24893655655822	0.949576964901228	1.27259361883625	0.380699592384709	-1.20108630561403	-1.43900077705205	0.212381984502177	-0.104347624549908	0.0857835541745382	-0.405951725555497	-0.0236651204260332	1.27421772023497	-1.34755176549827	0.102772091049701	-1.42872089831092	-1.30940088566526	-0.407883401326087	-2.67866660488237	-4.49602746968594	-0.385045062883624	0.301394072494856	-4.10347767756321	-0.380254664998834	-2.54476879114684	0.821326111010941	-6.17487951226732	0.0376519097480923	-2.06376850932637	-2.66085392169355	0.738444287263389	0.145951579324901	1.83238093095549	0.0723405079749812	-0.418222874436261	2.44176647599254	0.0294585109077161	0.159126186396212	0.0589785043682371
Bacteroides_dorei	-1.34717737016867	1.48350083811342	-0.295211933831784	1.27083771519496	-0.0603158161975443	-3.69875935956536	3.19952312803694	0.146519490434522	-0.978154514521261	-1.24621237135891	1.75672454939091	-0.110416876388626	0.899113038953926	3.55569070121107	2.48742323869789	2.09513555886224	-0.657166547457954	-0.113331943118413	-2.21543713968172	1.81750022041212	-3.41639685635892	1.05141936601805	0.890577879867903	-0.755560418823734	2.55360933246058	1.7119138432068	1.13208535736028	1.03305117182234	1.79899588064291	2.28758316904506	1.23428982563616	0.644776005231376	0.961042831651866	3.31683544355162	-3.80453590584719	0.636351913180468	0.325286602335317	0.00878975469095167	0.0376692094162406	0.191287523933819
Bacteroides_thetaiotaomicron	-0.38769076643179	1.77368962748109	4.02876410605469	-1.6888641209142	4.04291474958882	0.755000906738652	2.77060691214034	0.307194539262647	3.00931700637947	0.229062817325549	-0.372999535940055	1.17068131058113	4.74819333332458	3.07261555930433	-1.2986857319442	5.11098371865228	1.18763404401086	0.281694025433223	2.32437673647031	2.95017527210127	0.46976464981708	-2.96294898925615	2.26829227539097	0.217206636210904	3.73797412814539	2.92813016896668	3.6768427235407	0.668221273941786	2.39105883077718	2.36412560612163	3.08929556675555	0.873207587682243	3.55688745807856	2.77494577604063	1.04508693980253	1.93674287196648	2.42352316315685	0.28190658542735	-0.629470857207447	0.120231992432049
Bifidobacterium_adolescentis	2.05895902337839	-0.956229746508013	1.72031206609764	0.168856492565413	-1.59735059598461	-3.38735846921502	-0.557299890156303	1.11652905578792	-1.1629884583651	-1.37270114637379	0.595897866346474	1.43355829803841	2.69147021549621	-1.56596488217058	1.91514342779244	0.945547212380916	0.993420892079095	-0.655948537701209	-1.63453056972399	-0.298709256774081	5.39479207987461	0.7605851179521	2.24423679443394	2.12531951977871	2.84562262000483	1.05101503854218	-0.335024114199249	0.765525379700453	0.0703066422138363	2.63138864606818	1.38624531098009	1.26878022023344	1.55398900341243	-1.59706671995394	-3.49313501549685	2.28391346332085	4.74380359585796	0.0420013994298643	-0.105119886223942	0.052832013794354
Roseburia_inulinivorans	-0.857365830518704	-1.08426523225249	-0.076564096192929	-0.298495897723894	1.11585104605183	-0.915991110053645	-0.929556035037552	-0.161783508108263	-1.27260277101388	-0.564189203748746	-2.93117718591488	-0.0269052854309848	-0.407516350570534	0.0778988852149008	-4.09889978414451	-0.418491195421666	-1.00872836200454	-2.22276821669324	0.464412604161355	-1.72296453846086	3.30294752115879	-3.19301528869463	0.159423765859953	-1.13491047010757	-2.54479030666906	-1.23967252249297	-0.112155984588233	-1.6569833368828	1.05799355939962	-7.04558146327534	-1.26079612902998	-2.03620008758402	-1.22195105720311	-0.316402574007433	1.96949811743772	-2.48690155151832	4.94707462723766	0.09934655878169	0.159552985455126	-0.212116011551448
Parabacteroides_distasonis	-0.955663426496488	0.0103989241844309	2.42787466170349	1.83962839173286	2.56320297857746	1.37574465826453	3.11251107550093	0.133449503137464	-0.369031746476789	2.1142192103767	2.35432095632755	1.12705082981483	-1.56889503223023	1.73294931193647	3.20537811273659	0.0784187656827271	0.666263990719537	1.2321748441817	0.770004902669046	0.735095428103315	-2.10882616048184	2.24198131622481	0.269863811455122	2.75505785061978	1.48464879246395	0.870395679525765	-1.7366413729864	1.00417415194014	-1.41661307378672	3.10710730821094	0.760431409555687	3.21352108188772	2.60583360027522	0.840521852548201	2.57177682684934	1.12472614642632	2.21626970704113	-0.096605849234038	0.21908924600783	-0.00016411500317709
Lactobacillus_ruminis	-0.573917193986875	0.392292082143415	-4.32291784165344	3.22901355318858	-1.01895248750225	-1.72138146802484	2.85391990042159	2.19062060947596	-0.480356682628293	-0.334159501562161	3.66884966001713	1.32705004303352	-0.135103573623512	-0.987566773688221	1.23627853149498	-0.833321582060307	0.857317500431756	1.65434488717334	-1.69703706663027	-1.66219462288011	-3.18637347226468	3.48785166801619	2.41250142189061	1.33816985203885	-0.157742181402032	2.40061499600831	0.173673209301861	3.0462808995674	-0.898441763361916	0.85771393448314	-1.64438193969129	2.97790809341573	-0.36907206941396	-1.01866861147157	-1.82715801430667	2.79684099551689	-4.3147289997765	-0.157774616745883	0.17728362942788	-0.203982317021915
Collinsella_aerofaciens	1.8757074040394	1.4000505207306	1.84891895176926	1.3328718452914	0.209079430904239	1.16239293173255	1.94432345724532	3.28684384460627	0.362859811097483	0.980574033489185	1.13289589987003	-0.302535580707627	-0.931943585697029	0.932744379246807	0.591920254174121	-0.203057784121484	1.46653764756463	1.15677198830859	-0.339050914458182	-0.282936914092196	2.58101034159336	-1.32361466823412	0.784594145737044	-0.211057862499729	2.48465456666392	1.21215416913453	0.844471548251542	0.936057010216505	0.781461684266105	2.42742013603648	0.788790465074791	-0.283082407034401	0.961474130861461	2.65987161832579	1.85056587027585	1.22329434749138	3.73581287797008	0.00863081145507749	-0.128844531600147	-0.155360230377742
Barnesiella_intestinihominis	1.60718633355905	-0.00187844054640407	0.603083707113651	0.215759506748457	1.7302746786736	1.79420490816535	1.66590014791914	-0.934998205946093	-0.305892397254606	0.256849906673389	-0.364659445426826	-0.746509811146097	0.623642126497413	1.49309843322096	-0.982848706301801	0.765324701089412	-1.62559134451606	-0.0547267490266157	-0.249137307814505	0.328295724266874	-2.88501191144314	-0.106889736040362	-0.924166771449693	0.388893643161282	-2.32851938305456	1.10426344399873	0.47021231477681	-1.74499507852098	0.667494742432609	0.37864362865886	0.705160380083336	0.632900614224907	0.941908548586071	1.14727989869841	0.734260161390661	1.82104453441155	1.66066954072033	0.0111974936298793	0.0298965700224341	0.1121944550957
Ruminococcus_torques	0.185070717058677	3.22156465036928	0.279012657423404	0.486342421100874	-1.00293755391613	-0.841513735499965	-0.785665043230568	3.65835172767817	-0.0444257600008443	0.283845923175769	2.43386788473332	-0.196724759651261	-2.57907026034913	1.46918552657423	-4.73266738897239	0.689893533010036	0.262795381863335	-0.0404995971558881	2.27444139558897	0.16223299669634	3.60618376726779	-1.0953559392531	1.39312895866429	-2.53410859988071	0.0540802091543031	0.416262943796547	-0.167006100960342	-0.700011840539186	1.42049911455251	-5.04234659999409	0.530598492103828	-0.252134960211281	1.25931401085109	0.68073804217108	-0.566984700986982	0.195959478583453	3.14464876587902	0.0954395339213079	-0.107221426789433	-0.135177576116153
Bacteroides_caccae	1.91708614053537	1.10299110395967	1.82844725968399	-4.15771783299611	-1.31352531770244	-4.89618734761773	-0.503745072122131	-1.25911610488713	-1.13743588754525	-3.83046601034169	-2.13083748712337	0.746420217441482	0.322367066916611	-1.28213960388842	-5.93692726140892	3.98029934288934	0.8085094025924	-1.1845886402963	-0.674972589424994	4.03760527240645	0.487414479204745	-4.152983378752	-0.328754621424326	-0.486585220554844	-1.19957284031469	0.164831776670846	0.613951299838456	0.0724194734523605	2.77110186056234	-2.32331097453633	2.71090596981646	-3.74270514777995	-0.270187352783978	-1.31324144167177	-5.00196389389956	1.76405271884453	2.83380410607372	0.310016135903425	-0.559746416632801	-0.104029455355236
Ruthenibacterium_lactatiformans	-0.703215523340207	-0.0841132702106344	1.7269285690979	-3.3168155045049	1.82944309851155	1.86157436922492	0.0947993764919894	1.34961142475783	0.271163906365733	1.20581545614238	0.594857169248696	0.373570037769241	-1.23442452174744	1.10842686435041	2.00369792932595	0.46742456080392	0.439275496323327	-0.313867359721501	-0.0261030451573399	0.036505790227758	-1.94859683518735	-0.352441918237933	-1.65594235328639	1.92996577336453	-1.07968358097631	1.94065668111268	-0.200032736607162	1.59423986963728	1.22186639741994	1.88416182667217	0.929667950350059	-1.50930575660563	-1.59737508464605	1.10647026735075	2.19393797682798	1.69794663783562	1.68209764893566	-0.0824680670775706	0.087905553753704	0.0816132490124021
Bacteroides_cellulosilyticus	1.15153296413233	1.20010983927308	2.05106029631653	0.898523381279249	-1.58579420903698	1.51767869547309	1.35305134153792	1.33118719692409	2.84469875267158	3.06787826799388	3.13462872610294	1.30029113380806	-0.90763538104615	-1.55440849522295	-1.72942418104088	-1.09179772017524	-0.732058919350883	-0.57251499530061	2.21626010973081	1.80687903034102	-2.08027982716885	0.26815697909998	0.90500434967076	-2.63973661349155	-1.38566211758215	-2.28030083651122	0.372237388543519	-3.20729943223497	-1.15691790147685	-3.48388254970113	-0.290125667375313	0.771207887612815	0.0660555912181735	-1.5855103330063	2.06848378943479	2.39423641559136	-7.46834209029164	-0.0178739314578706	-0.109322490517765	0.219167894550732
Bacteroides_ovatus	0.49223898472597	0.138374447656263	-0.611688517312619	1.69836789958312	0.355743867810816	0.272014933380498	0.99998644686171	-4.38172715072454	-0.688776810258527	1.69560982965465	1.27884121046269	-0.764563000066119	-0.747258832279061	0.586050029004192	3.03984361642922	-0.808057140093297	1.41413538964532	0.88129374448077	-0.833835500589755	-0.120896531468523	-3.45980358128872	2.74434547485518	0.965097037277571	-0.587366065243259	-0.200538554769342	-1.82909689421233	-0.437701191254226	2.92144612364271	0.74754205183126	1.68360399872264	-1.20678478412031	0.849691230737205	-0.615793426521122	-0.483099480097215	2.77517362402952	0.991560429301379	-2.15619399611439	-0.12785437401908	0.340181139881939	0.237373477646283
